green_channel,red_channel,ir_channel,Anomaly_ch0
53057,31895,56873,0
53030,31861,56828,0
52991,31816,56768,0
52943,31764,56697,0
52889,31709,56620,0
52834,31652,56536,0
52777,31595,56448,0
52717,31537,56358,0
52652,31479,56265,0
52586,31421,56175,0
52520,31363,56090,0
52460,31308,56010,0
52405,31260,55935,0
52355,31218,55866,0
52310,31180,55801,0
52269,31144,55739,0
52231,31108,55676,0
52194,31071,55614,0
52157,31034,55554,0
52120,30998,55495,0
52084,30963,55439,0
52051,30931,55384,0
52022,30901,55331,0
51992,30870,55282,0
51957,30840,55234,0
51919,30809,55185,0
51882,30780,55140,0
51850,30752,55099,0
51823,30726,55065,0
51803,30705,55038,0
51788,30694,55018,0
51775,30689,55007,0
51767,30689,55005,0
51766,30694,55009,0
51770,30704,55020,0
51778,30716,55040,0
51788,30731,55069,0
51803,30749,55105,0
51824,30769,55145,0
51849,30790,55187,0
51878,30813,55227,0
51907,30838,55267,0
51939,30864,55307,0
51968,30892,55348,0
51995,30916,55384,0
52020,30935,55414,0
52044,30953,55440,0
52066,30970,55464,0
52085,30985,55481,0
52098,30998,55491,0
52105,31004,55493,0
52109,31002,55485,0
52108,30995,55467,0
52103,30986,55441,0
52093,30972,55408,0
52078,30952,55371,0
52060,30929,55332,0
52039,30905,55291,0
52015,30878,55247,0
51989,30849,55202,0
51964,30823,55157,0
51940,30801,55113,0
51916,30781,55070,0
51893,30762,55024,0
51869,30739,54971,0
51842,30712,54909,0
51810,30681,54841,0
51776,30646,54771,0
51740,30610,54700,0
51702,30570,54628,0
51659,30525,54555,0
51614,30479,54480,0
51566,30432,54404,0
51518,30385,54332,0
51472,30338,54264,0
51428,30293,54201,0
51385,30252,54141,0
51342,30216,54086,0
51302,30182,54034,0
51267,30153,53985,0
51237,30128,53937,0
51208,30102,53889,0
51180,30076,53842,0
51153,30049,53794,0
51125,30025,53745,0
51097,30001,53696,0
51068,29980,53649,0
51040,29961,53607,0
51013,29939,53566,0
50990,29917,53526,0
50968,29893,53488,0
50947,29869,53453,0
50926,29847,53423,0
50906,29825,53399,0
50887,29805,53376,0
50872,29785,53353,0
50857,29765,53330,0
50843,29746,53308,0
50830,29730,53288,0
50817,29719,53266,0
50804,29710,53240,0
50789,29698,53210,0
50775,29683,53178,0
50761,29667,53146,0
50745,29653,53114,0
50728,29639,53081,0
50713,29624,53047,0
50700,29610,53014,0
50687,29598,52984,0
50673,29585,52957,0
50662,29574,52932,0
50656,29564,52908,0
50651,29556,52886,0
50644,29546,52864,0
50631,29533,52837,0
50615,29515,52807,0
50597,29491,52773,0
50574,29460,52733,0
50545,29427,52686,0
50510,29394,52633,0
50470,29359,52577,0
50423,29322,52517,0
50373,29283,52454,0
50324,29243,52393,0
50280,29210,52342,0
50250,29190,52311,0
50239,29190,52306,0
50254,29213,52336,0
50299,29264,52416,0
50377,29347,52555,0
50491,29464,52753,0
50640,29615,53005,0
50817,29791,53304,0
51015,29985,53638,0
51227,30190,53993,0
51452,30403,54360,0
51680,30615,54723,0
51899,30819,55072,0
52104,31011,55397,0
52289,31184,55688,0
52451,31331,55942,0
52587,31452,56155,0
52696,31547,56331,0
52778,31619,56469,0
52835,31669,56569,0
52871,31701,56635,0
52889,31716,56671,0
52889,31713,56682,0
52874,31696,56671,0
52849,31671,56639,0
52815,31639,56591,0
52774,31601,56529,0
52726,31556,56457,0
52674,31509,56377,0
52619,31458,56292,0
52560,31402,56204,0
52498,31344,56115,0
52436,31287,56027,0
52375,31231,55943,0
52314,31176,55860,0
52255,31125,55777,0
52201,31079,55698,0
52153,31038,55625,0
52110,30999,55558,0
52069,30961,55495,0
52031,30923,55437,0
51996,30886,55383,0
51962,30851,55331,0
51928,30817,55279,0
51896,30783,55227,0
51866,30751,55176,0
51837,30719,55125,0
51808,30690,55075,0
51778,30663,55026,0
51748,30638,54978,0
51720,30617,54933,0
51694,30600,54895,0
51670,30587,54863,0
51648,30576,54837,0
51628,30567,54819,0
51612,30560,54810,0
51601,30558,54811,0
51597,30562,54822,0
51600,30573,54843,0
51611,30588,54874,0
51626,30604,54911,0
51645,30621,54951,0
51665,30640,54993,0
51686,30660,55038,0
51707,30681,55082,0
51726,30703,55124,0
51744,30724,55165,0
51760,30746,55200,0
51773,30766,55229,0
51786,30784,55253,0
51801,30798,55272,0
51813,30806,55282,0
51818,30810,55281,0
51818,30809,55273,0
51817,30805,55261,0
51813,30796,55242,0
51808,30783,55217,0
51800,30766,55186,0
51786,30745,55146,0
51765,30719,55102,0
51738,30691,55055,0
51708,30661,55004,0
51676,30627,54949,0
51644,30593,54891,0
51612,30559,54830,0
51576,30522,54766,0
51535,30482,54696,0
51489,30441,54619,0
51440,30399,54539,0
51391,30357,54458,0
51341,30311,54378,0
51291,30264,54297,0
51239,30218,54218,0
51184,30170,54139,0
51127,30122,54064,0
51076,30078,53995,0
51028,30038,53933,0
50981,30002,53873,0
50936,29969,53813,0
50895,29937,53754,0
50860,29905,53699,0
50829,29875,53646,0
50801,29845,53593,0
50773,29814,53541,0
50744,29781,53488,0
50715,29747,53435,0
50687,29713,53381,0
50657,29680,53327,0
50626,29647,53276,0
50592,29614,53225,0
50558,29583,53177,0
50525,29557,53133,0
50492,29533,53094,0
50459,29512,53058,0
50429,29493,53023,0
50402,29477,52989,0
50375,29460,52956,0
50347,29443,52924,0
50321,29430,52892,0
50297,29421,52862,0
50274,29411,52831,0
50253,29398,52801,0
50232,29383,52771,0
50213,29365,52739,0
50193,29348,52706,0
50170,29333,52673,0
50147,29317,52642,0
50124,29299,52612,0
50103,29278,52582,0
50082,29254,52550,0
50062,29228,52518,0
50042,29202,52483,0
50023,29178,52448,0
50011,29159,52412,0
50003,29144,52378,0
49996,29130,52348,0
49987,29116,52318,0
49978,29101,52284,0
49968,29084,52248,0
49955,29066,52214,0
49940,29047,52183,0
49923,29026,52152,0
49904,29005,52118,0
49881,28986,52083,0
49852,28969,52049,0
49821,28952,52015,0
49793,28935,51982,0
49774,28924,51961,0
49767,28927,51958,0
49780,28946,51982,0
49814,28984,52043,0
49875,29046,52157,0
49965,29139,52326,0
50085,29262,52547,0
50234,29414,52815,0
50406,29588,53122,0
50597,29776,53455,0
50798,29974,53800,0
51005,30175,54145,0
51208,30372,54481,0
51402,30558,54798,0
51581,30727,55089,0
51742,30874,55347,0
51880,30997,55570,0
51993,31096,55754,0
52079,31172,55900,0
52139,31223,56010,0
52175,31253,56085,0
52193,31265,56128,0
52195,31263,56143,0
52186,31251,56134,0
52166,31229,56107,0
52139,31198,56064,0
52105,31161,56007,0
52062,31118,55938,0
52012,31071,55859,0
51955,31022,55771,0
51897,30971,55678,0
51838,30917,55584,0
51775,30861,55490,0
51713,30806,55397,0
51655,30752,55305,0
51601,30700,55216,0
51552,30652,55132,0
51504,30607,55052,0
51458,30567,54978,0
51414,30530,54908,0
51370,30494,54838,0
51328,30459,54768,0
51286,30421,54700,0
51243,30384,54634,0
51200,30347,54571,0
51159,30312,54509,0
51120,30278,54449,0
51085,30244,54393,0
51053,30212,54341,0
51029,30182,54295,0
51015,30159,54258,0
51009,30142,54233,0
51009,30135,54220,0
51014,30138,54217,0
51026,30149,54225,0
51042,30167,54246,0
51062,30191,54280,0
51088,30222,54325,0
51121,30260,54382,0
51158,30301,54447,0
51199,30344,54518,0
51245,30389,54592,0
51291,30435,54667,0
51335,30479,54741,0
51376,30516,54811,0
51413,30546,54872,0
51444,30568,54924,0
51468,30583,54967,0
51485,30596,54998,0
51494,30604,55017,0
51497,30606,55024,0
51496,30602,55022,0
51489,30593,55010,0
51478,30581,54992,0
51463,30565,54965,0
51444,30543,54925,0
51419,30517,54877,0
51389,30486,54823,0
51354,30451,54766,0
51312,30414,54707,0
51266,30377,54646,0
51218,30339,54581,0
51171,30301,54514,0
51125,30262,54445,0
51079,30222,54376,0
51034,30182,54303,0
50989,30144,54226,0
50943,30107,54144,0
50894,30067,54059,0
50843,30021,53973,0
50789,29970,53888,0
50734,29918,53805,0
50681,29868,53726,0
50632,29822,53651,0
50589,29780,53580,0
50549,29740,53512,0
50512,29701,53445,0
50474,29663,53381,0
50434,29625,53318,0
50393,29588,53254,0
50351,29550,53192,0
50309,29515,53135,0
50273,29482,53084,0
50242,29455,53037,0
50218,29435,52995,0
50203,29421,52960,0
50194,29408,52930,0
50187,29396,52903,0
50183,29385,52879,0
50181,29377,52859,0
50180,29369,52842,0
50180,29363,52827,0
50181,29359,52814,0
50182,29357,52804,0
50183,29355,52797,0
50180,29355,52791,0
50174,29352,52785,0
50164,29343,52774,0
50153,29329,52758,0
50142,29313,52740,0
50132,29296,52719,0
50121,29281,52696,0
50106,29266,52672,0
50088,29251,52647,0
50070,29234,52618,0
50050,29216,52588,0
50028,29196,52558,0
50008,29177,52528,0
49991,29162,52498,0
49975,29151,52468,0
49960,29140,52439,0
49945,29127,52408,0
49931,29112,52375,0
49914,29093,52339,0
49895,29069,52302,0
49879,29046,52269,0
49863,29027,52241,0
49849,29010,52214,0
49835,28998,52190,0
49828,28987,52171,0
49826,28979,52159,0
49831,28978,52159,0
49849,28989,52177,0
49884,29019,52224,0
49940,29071,52308,0
50019,29146,52431,0
50122,29245,52596,0
50245,29367,52803,0
50383,29511,53046,0
50535,29670,53316,0
50700,29840,53608,0
50874,30016,53917,0
51050,30192,54230,0
51223,30365,54534,0
51386,30528,54817,0
51531,30675,55070,0
51656,30802,55290,0
51761,30907,55476,0
51847,30992,55628,0
51915,31055,55747,0
51968,31097,55838,0
52006,31123,55901,0
52029,31138,55939,0
52040,31143,55953,0
52040,31136,55944,0
52028,31118,55915,0
52009,31092,55870,0
51981,31060,55811,0
51945,31020,55742,0
51901,30972,55665,0
51847,30920,55580,0
51786,30863,55489,0
51720,30803,55394,0
51650,30740,55298,0
51581,30678,55203,0
51511,30621,55110,0
51442,30566,55015,0
51374,30513,54920,0
51311,30461,54829,0
51252,30407,54741,0
51193,30354,54658,0
51135,30304,54579,0
51076,30256,54503,0
51017,30212,54426,0
50961,30168,54350,0
50910,30127,54278,0
50863,30088,54210,0
50820,30052,54147,0
50781,30020,54090,0
50746,29992,54039,0
50712,29967,53995,0
50681,29943,53957,0
50654,29920,53924,0
50631,29899,53894,0
50611,29883,53873,0
50596,29873,53863,0
50589,29870,53865,0
50591,29880,53882,0
50607,29900,53916,0
50635,29929,53964,0
50672,29965,54023,0
50715,30007,54090,0
50761,30052,54162,0
50807,30098,54233,0
50849,30140,54302,0
50886,30178,54367,0
50920,30209,54427,0
50951,30236,54479,0
50977,30260,54523,0
50997,30282,54559,0
51011,30300,54586,0
51017,30312,54606,0
51018,30318,54614,0
51015,30317,54607,0
51006,30308,54586,0
50988,30291,54553,0
50963,30265,54508,0
50935,30233,54456,0
50901,30196,54399,0
50862,30154,54338,0
50822,30109,54273,0
50779,30064,54201,0
50730,30018,54124,0
50678,29973,54042,0
50626,29930,53957,0
50578,29888,53872,0
50533,29845,53788,0
50488,29802,53705,0
50441,29757,53624,0
50392,29715,53544,0
50346,29676,53470,0
50302,29639,53400,0
50261,29602,53334,0
50223,29566,53271,0
50185,29531,53210,0
50150,29499,53152,0
50119,29469,53097,0
50092,29440,53044,0
50066,29411,52994,0
50039,29380,52944,0
50008,29347,52893,0
49975,29312,52840,0
49942,29278,52785,0
49909,29245,52728,0
49878,29216,52674,0
49850,29194,52623,0
49824,29174,52572,0
49798,29153,52521,0
49772,29132,52475,0
49745,29109,52433,0
49716,29083,52390,0
49686,29057,52349,0
49655,29032,52309,0
49623,29009,52269,0
49594,28988,52232,0
49566,28970,52199,0
49542,28955,52171,0
49523,28941,52147,0
49506,28927,52124,0
49493,28913,52103,0
49481,28899,52080,0
49467,28887,52056,0
49449,28874,52028,0
49425,28860,51998,0
49398,28844,51965,0
49370,28825,51931,0
49343,28804,51894,0
49316,28784,51857,0
49290,28765,51821,0
49262,28745,51783,0
49232,28721,51743,0
49201,28696,51702,0
49171,28673,51660,0
49143,28648,51616,0
49116,28621,51570,0
49091,28592,51523,0
49066,28563,51474,0
49042,28535,51426,0
49019,28507,51382,0
48995,28481,51341,0
48974,28458,51304,0
48953,28440,51266,0
48932,28422,51228,0
48911,28406,51195,0
48895,28395,51167,0
48886,28392,51148,0
48887,28396,51147,0
48902,28415,51174,0
48940,28457,51242,0
49009,28530,51365,0
49112,28640,51552,0
49252,28784,51804,0
49425,28962,52118,0
49629,29167,52482,0
49853,29391,52880,0
50091,29627,53297,0
50337,29869,53718,0
50584,30109,54130,0
50825,30338,54519,0
51050,30545,54871,0
51250,30725,55177,0
51419,30873,55436,0
51558,30988,55645,0
51666,31073,55807,0
51744,31131,55924,0
51792,31165,56001,0
51817,31177,56040,0
51825,31174,56048,0
51820,31157,56031,0
51803,31131,55994,0
51777,31098,55941,0
51744,31059,55876,0
51704,31015,55799,0
51656,30966,55713,0
51603,30913,55622,0
51547,30858,55528,0
51492,30802,55436,0
51440,30752,55352,0
51395,30708,55278,0
51358,30671,55214,0
51334,30640,55161,0
51323,30617,55119,0
51325,30603,55089,0
51334,30596,55067,0
51347,30594,55052,0
51359,30595,55044,0
51369,30593,55037,0
51373,30588,55028,0
51370,30576,55010,0
51359,30558,54983,0
51340,30533,54950,0
51315,30505,54912,0
51286,30476,54872,0
51257,30448,54830,0
51228,30426,54785,0
51202,30408,54740,0
51177,30392,54699,0
51156,30378,54663,0
51141,30369,54633,0
51130,30365,54613,0
51123,30364,54602,0
51121,30364,54600,0
51126,30366,54608,0
51134,30367,54623,0
51143,30371,54644,0
51153,30380,54669,0
51165,30395,54698,0
51177,30415,54729,0
51190,30436,54765,0
51202,30455,54801,0
51211,30471,54835,0
51220,30485,54864,0
51227,30498,54885,0
51233,30509,54896,0
51237,30516,54899,0
51237,30519,54894,0
51231,30520,54882,0
51220,30517,54864,0
51204,30505,54840,0
51185,30483,54809,0
51164,30454,54770,0
51141,30425,54726,0
51115,30394,54677,0
51086,30362,54628,0
51055,30330,54581,0
51022,30299,54534,0
50991,30267,54484,0
50961,30235,54432,0
50934,30206,54377,0
50906,30177,54321,0
50877,30149,54260,0
50846,30117,54195,0
50811,30081,54126,0
50773,30044,54056,0
50733,30006,53988,0
50695,29968,53921,0
50657,29931,53855,0
50617,29896,53792,0
50576,29862,53732,0
50537,29828,53673,0
50497,29793,53614,0
50459,29758,53556,0
50419,29724,53496,0
50376,29689,53435,0
50332,29655,53373,0
50288,29621,53314,0
50243,29587,53259,0
50197,29549,53206,0
50152,29512,53150,0
50109,29476,53091,0
50069,29441,53031,0
50033,29409,52971,0
50000,29378,52912,0
49967,29346,52851,0
49928,29312,52791,0
49885,29277,52734,0
49843,29245,52680,0
49804,29215,52630,0
49769,29186,52588,0
49736,29157,52554,0
49707,29130,52525,0
49681,29107,52499,0
49659,29092,52477,0
49642,29086,52460,0
49625,29086,52448,0
49610,29089,52438,0
49596,29091,52426,0
49584,29090,52410,0
49570,29084,52392,0
49552,29073,52368,0
49532,29058,52339,0
49512,29040,52303,0
49493,29018,52262,0
49474,28993,52215,0
49456,28968,52167,0
49437,28945,52118,0
49414,28924,52070,0
49389,28901,52021,0
49363,28876,51974,0
49337,28851,51929,0
49314,28829,51887,0
49293,28810,51846,0
49273,28791,51805,0
49251,28771,51764,0
49226,28750,51724,0
49197,28726,51682,0
49166,28697,51640,0
49134,28667,51599,0
49106,28641,51563,0
49084,28620,51532,0
49064,28603,51507,0
49052,28591,51491,0
49051,28590,51491,0
49066,28607,51518,0
49104,28649,51579,0
49173,28719,51685,0
49276,28821,51847,0
49415,28958,52072,0
49588,29128,52355,0
49788,29327,52686,0
50006,29545,53055,0
50234,29771,53447,0
50465,29997,53849,0
50692,30219,54246,0
50911,30431,54626,0
51114,30626,54980,0
51297,30797,55298,0
51458,30945,55573,0
51592,31069,55806,0
51698,31168,55994,0
51779,31243,56135,0
51837,31294,56231,0
51875,31323,56285,0
51891,31332,56304,0
51887,31322,56292,0
51866,31295,56252,0
51831,31260,56195,0
51788,31218,56126,0
51738,31172,56048,0
51682,31122,55961,0
51621,31071,55870,0
51558,31020,55777,0
51494,30968,55683,0
51432,30918,55592,0
51372,30869,55504,0
51314,30823,55422,0
51259,30778,55348,0
51207,30733,55283,0
51162,30691,55224,0
51122,30655,55171,0
51086,30623,55123,0
51056,30596,55083,0
51032,30571,55047,0
51012,30551,55014,0
50995,30535,54979,0
50977,30523,54942,0
50956,30509,54901,0
50931,30491,54855,0
50903,30468,54806,0
50873,30441,54755,0
50843,30411,54704,0
50815,30384,54655,0
50790,30361,54615,0
50768,30344,54585,0
50749,30332,54563,0
50736,30322,54549,0
50732,30314,54540,0
50738,30312,54538,0
50751,30317,54544,0
50770,30329,54558,0
50794,30344,54579,0
50822,30360,54604,0
50853,30380,54633,0
50885,30404,54668,0
50918,30432,54708,0
50947,30458,54749,0
50972,30481,54789,0
50995,30503,54828,0
51016,30523,54866,0
51032,30541,54900,0
51042,30556,54928,0
51047,30565,54944,0
51047,30565,54949,0
51041,30559,54942,0
51029,30548,54923,0
51014,30534,54899,0
50996,30517,54872,0
50977,30497,54842,0
50957,30476,54806,0
50936,30453,54766,0
50913,30430,54721,0
50884,30402,54667,0
50850,30369,54606,0
50812,30331,54538,0
50768,30289,54466,0
50719,30244,54391,0
50663,30196,54314,0
50605,30145,54235,0
50543,30094,54154,0
50479,30044,54071,0
50416,29997,53989,0
50357,29955,53907,0
50299,29915,53826,0
50244,29874,53745,0
50188,29830,53663,0
50131,29782,53580,0
50074,29734,53498,0
50019,29687,53416,0
49965,29640,53337,0
49912,29595,53259,0
49858,29550,53184,0
49805,29504,53112,0
49755,29458,53041,0
49706,29414,52969,0
49656,29374,52898,0
49603,29332,52824,0
49547,29287,52746,0
49491,29243,52668,0
49435,29203,52595,0
49385,29169,52531,0
49343,29139,52475,0
49310,29115,52425,0
49286,29094,52380,0
49268,29078,52340,0
49252,29061,52303,0
49239,29045,52269,0
49227,29032,52237,0
49217,29022,52209,0
49208,29015,52185,0
49202,29010,52164,0
49198,29007,52147,0
49195,29005,52134,0
49193,29004,52123,0
49190,29004,52111,0
49186,29004,52101,0
49180,29000,52089,0
49173,28989,52071,0
49162,28974,52049,0
49146,28956,52023,0
49123,28937,51995,0
49097,28919,51966,0
49072,28901,51938,0
49048,28883,51911,0
49026,28864,51881,0
49005,28845,51848,0
48986,28826,51813,0
48967,28808,51775,0
48947,28791,51735,0
48927,28774,51693,0
48909,28757,51649,0
48893,28742,51605,0
48880,28729,51562,0
48873,28718,51524,0
48867,28707,51489,0
48859,28695,51454,0
48850,28685,51417,0
48840,28674,51380,0
48830,28662,51349,0
48821,28651,51326,0
48819,28645,51314,0
48830,28651,51326,0
48859,28677,51373,0
48912,28729,51465,0
48995,28814,51612,0
49111,28935,51821,0
49260,29086,52087,0
49437,29264,52405,0
49637,29464,52764,0
49852,29681,53153,0
50079,29909,53559,0
50308,30139,53968,0
50535,30361,54367,0
50753,30568,54739,0
50956,30756,55078,0
51136,30918,55376,0
51291,31056,55628,0
51417,31168,55833,0
51514,31252,55989,0
51583,31307,56101,0
51624,31339,56172,0
51641,31350,56204,0
51634,31343,56200,0
51610,31322,56170,0
51574,31289,56121,0
51527,31246,56055,0
51471,31196,55978,0
51408,31140,55893,0
51342,31081,55802,0
51275,31021,55706,0
51207,30959,55607,0
51140,30896,55505,0
51077,30836,55404,0
51019,30780,55307,0
50969,30726,55215,0
50926,30675,55129,0
50890,30631,55050,0
50859,30594,54978,0
50830,30562,54914,0
50803,30532,54855,0
50776,30504,54801,0
50749,30476,54746,0
50719,30447,54691,0
50687,30418,54631,0
50657,30390,54572,0
50628,30361,54514,0
50598,30331,54459,0
50571,30301,54407,0
50548,30275,54361,0
50526,30249,54317,0
50503,30225,54277,0
50485,30204,54245,0
50473,30189,54224,0
50469,30181,54216,0
50472,30180,54223,0
50483,30187,54241,0
50501,30202,54269,0
50522,30223,54307,0
50548,30247,54351,0
50580,30277,54401,0
50614,30310,54453,0
50648,30342,54506,0
50681,30372,54557,0
50715,30403,54603,0
50746,30433,54645,0
50770,30458,54680,0
50787,30477,54708,0
50797,30491,54727,0
50800,30500,54739,0
50796,30500,54745,0
50790,30493,54743,0
50785,30484,54736,0
50776,30473,54722,0
50762,30460,54703,0
50744,30443,54679,0
50728,30426,54648,0
50713,30409,54612,0
50696,30392,54569,0
50674,30372,54520,0
50645,30346,54467,0
50611,30315,54412,0
50573,30282,54354,0
50532,30247,54290,0
50493,30211,54222,0
50457,30174,54154,0
50422,30137,54088,0
50388,30100,54021,0
50355,30062,53951,0
50318,30022,53877,0
50277,29979,53800,0
50235,29933,53719,0
50193,29887,53638,0
50148,29841,53557,0
50101,29794,53475,0
50051,29744,53391,0
50002,29694,53307,0
49956,29646,53228,0
49911,29604,53155,0
49868,29567,53087,0
49826,29531,53026,0
49785,29494,52970,0
49747,29459,52916,0
49714,29426,52864,0
49685,29395,52816,0
49658,29365,52772,0
49632,29337,52729,0
49606,29313,52687,0
49580,29292,52648,0
49554,29273,52610,0
49528,29257,52570,0
49503,29241,52529,0
49481,29229,52492,0
49462,29218,52461,0
49449,29210,52436,0
49441,29203,52412,0
49433,29197,52391,0
49426,29192,52371,0
49423,29187,52353,0
49429,29184,52336,0
49436,29180,52319,0
49440,29174,52302,0
49441,29169,52285,0
49441,29164,52267,0
49440,29159,52250,0
49439,29154,52234,0
49437,29147,52218,0
49433,29138,52203,0
49426,29127,52188,0
49415,29114,52171,0
49403,29098,52152,0
49390,29082,52134,0
49373,29065,52116,0
49353,29046,52095,0
49332,29025,52068,0
49311,29003,52035,0
49290,28979,51995,0
49269,28953,51947,0
49246,28926,51894,0
49221,28897,51839,0
49195,28869,51781,0
49169,28842,51722,0
49142,28816,51666,0
49116,28790,51612,0
49093,28768,51567,0
49075,28754,51536,0
49068,28751,51528,0
49077,28765,51550,0
49110,28802,51614,0
49174,28867,51727,0
49274,28965,51895,0
49409,29096,52119,0
49577,29256,52396,0
49772,29441,52720,0
49986,29646,53077,0
50214,29865,53454,0
50452,30089,53838,0
50692,30308,54215,0
50927,30516,54579,0
51147,30711,54920,0
51343,30886,55230,0
51511,31038,55499,0
51650,31163,55724,0
51762,31262,55905,0
51846,31338,56041,0
51903,31391,56136,0
51934,31424,56193,0
51944,31436,56215,0
51933,31427,56206,0
51905,31400,56172,0
51865,31361,56117,0
51817,31309,56044,0
51762,31249,55956,0
51704,31184,55859,0
51643,31117,55757,0
51579,31050,55656,0
51515,30988,55559,0
51454,30930,55463,0
51395,30874,55367,0
51341,30819,55276,0
51294,30767,55189,0
51251,30720,55108,0
51213,30678,55035,0
51178,30641,54972,0
51146,30610,54917,0
51117,30586,54867,0
51091,30566,54818,0
51063,30544,54767,0
51033,30519,54715,0
50997,30489,54661,0
50956,30457,54605,0
50914,30424,54546,0
50874,30391,54486,0
50837,30360,54431,0
50801,30332,54382,0
50768,30307,54338,0
50745,30289,54304,0
50734,30279,54284,0
50735,30276,54276,0
50745,30280,54279,0
50758,30289,54291,0
50773,30301,54312,0
50787,30317,54338,0
50803,30336,54367,0
50820,30354,54397,0
50837,30371,54427,0
50852,30386,54459,0
50867,30402,54494,0
50880,30421,54530,0
50890,30441,54568,0
50898,30460,54608,0
50906,30477,54645,0
50917,30494,54678,0
50932,30510,54707,0
50948,30527,54730,0
50961,30545,54746,0
50971,30561,54756,0
50978,30573,54761,0
50980,30576,54759,0
50979,30570,54747,0
50975,30556,54724,0
50965,30536,54691,0
50948,30513,54653,0
50927,30489,54611,0
50903,30462,54564,0
50875,30434,54515,0
50846,30406,54464,0
50818,30377,54410,0
50790,30345,54352,0
50764,30310,54292,0
50735,30273,54230,0
50705,30235,54163,0
50674,30196,54094,0
50640,30154,54023,0
50602,30110,53952,0
50563,30065,53878,0
50522,30022,53803,0
50481,29979,53730,0
50440,29936,53658,0
50400,29893,53585,0
50361,29852,53510,0
50320,29812,53432,0
50276,29770,53353,0
50227,29725,53271,0
50176,29679,53190,0
50126,29630,53110,0
50079,29581,53035,0
50039,29539,52968,0
50007,29505,52910,0
49983,29475,52861,0
49965,29448,52819,0
49952,29426,52780,0
49941,29407,52746,0
49932,29390,52715,0
49923,29373,52685,0
49914,29355,52657,0
49903,29341,52631,0
49890,29332,52608,0
49876,29325,52589,0
49863,29319,52577,0
49852,29312,52569,0
49841,29304,52559,0
49832,29296,52548,0
49827,29290,52534,0
49822,29284,52521,0
49815,29274,52506,0
49806,29260,52488,0
49797,29246,52466,0
49786,29233,52443,0
49773,29222,52417,0
49759,29208,52387,0
49744,29193,52356,0
49729,29178,52327,0
49716,29163,52300,0
49705,29149,52276,0
49694,29138,52251,0
49678,29128,52224,0
49657,29117,52193,0
49630,29105,52156,0
49602,29089,52114,0
49575,29068,52071,0
49551,29045,52031,0
49530,29024,51995,0
49510,29006,51962,0
49489,28988,51930,0
49463,28968,51896,0
49435,28947,51860,0
49407,28922,51821,0
49380,28897,51780,0
49353,28874,51737,0
49328,28853,51695,0
49311,28834,51655,0
49299,28817,51618,0
49289,28800,51581,0
49280,28781,51544,0
49269,28764,51508,0
49259,28752,51479,0
49255,28746,51462,0
49261,28752,51467,0
49287,28776,51504,0
49337,28824,51584,0
49417,28898,51717,0
49528,29004,51909,0
49669,29143,52161,0
49838,29311,52464,0
50033,29502,52808,0
50247,29712,53182,0
50473,29932,53574,0
50703,30155,53970,0
50932,30373,54353,0
51153,30581,54710,0
51358,30771,55033,0
51542,30940,55320,0
51702,31085,55564,0
51838,31204,55763,0
51943,31295,55918,0
52017,31357,56032,0
52065,31394,56107,0
52089,31411,56147,0
52091,31412,56158,0
52074,31400,56145,0
52045,31377,56111,0
52007,31345,56062,0
51963,31306,56002,0
51916,31263,55936,0
51867,31213,55865,0
51816,31160,55788,0
51764,31107,55709,0
51710,31053,55627,0
51652,30998,55547,0
51593,30946,55468,0
51539,30896,55390,0
51491,30852,55316,0
51447,30811,55247,0
51404,30774,55185,0
51364,30741,55130,0
51328,30710,55081,0
51297,30683,55038,0
51270,30661,54999,0
51246,30641,54958,0
51224,30621,54914,0
51202,30603,54868,0
51178,30583,54821,0
51154,30561,54772,0
51130,30536,54721,0
51103,30507,54665,0
51072,30474,54610,0
51037,30441,54555,0
51003,30411,54506,0
50974,30386,54466,0
50951,30369,54440,0
50933,30359,54425,0
50920,30353,54419,0
50911,30350,54417,0
50906,30349,54420,0
50904,30349,54424,0
50904,30350,54430,0
50908,30355,54441,0
50915,30364,54459,0
50927,30376,54484,0
50943,30392,54514,0
50964,30410,54552,0
50988,30430,54595,0
51012,30456,54639,0
51036,30486,54684,0
51062,30517,54727,0
51086,30543,54763,0
51108,30563,54787,0
51127,30578,54802,0
51140,30587,54808,0
51146,30588,54803,0
51143,30579,54787,0
51133,30564,54763,0
51119,30546,54734,0
51102,30525,54698,0
51082,30500,54656,0
51059,30473,54609,0
51030,30442,54561,0
50995,30410,54512,0
50959,30379,54460,0
50925,30350,54404,0
50893,30323,54345,0
50861,30295,54284,0
50824,30264,54221,0
50783,30228,54154,0
50737,30188,54084,0
50687,30143,54011,0
50636,30098,53937,0
50590,30054,53867,0
50547,30012,53802,0
50508,29971,53738,0
50472,29932,53673,0
50437,29895,53609,0
50404,29862,53545,0
50372,29830,53482,0
50341,29799,53417,0
50312,29768,53349,0
50284,29738,53277,0
50253,29707,53206,0
50220,29674,53138,0
50184,29640,53076,0
50148,29607,53020,0
50112,29574,52964,0
50078,29543,52910,0
50044,29513,52858,0
50010,29483,52806,0
49978,29457,52757,0
49952,29438,52712,0
49934,29423,52674,0
49918,29410,52642,0
49905,29398,52612,0
49894,29390,52585,0
49885,29382,52565,0
49875,29371,52552,0
49864,29359,52542,0
49854,29347,52532,0
49845,29336,52521,0
49836,29327,52511,0
49828,29320,52497,0
49820,29314,52480,0
