green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch0,Anomaly_ch0
45368,42367,14444,0,0,1
45498,42444,14595,0,0,1
45606,42514,14763,0,0,1
45671,42580,14954,0,0,1
45689,42642,15154,0,0,1
45676,42697,15345,0,0,1
45631,42740,15529,0,0,1
45549,42773,15710,0,0,1
45441,42799,15883,0,0,1
45325,42817,16047,0,0,1
45203,42825,16204,0,0,1
45069,42825,16357,0,0,1
44931,42826,16510,0,0,1
44812,42833,16664,0,0,1
44713,42838,16825,0,0,1
44623,42842,16988,0,0,1
44545,42844,17148,0,0,1
44490,42841,17307,0,0,1
44450,42837,17458,0,0,1
44404,42837,17597,0,0,1
44353,42837,17725,0,0,1
44300,42828,17842,0,0,1
44236,42811,17949,0,0,1
44150,42793,18039,0,0,1
44056,42773,18110,0,0,1
43964,42748,18164,0,0,1
43864,42720,18206,0,0,1
43747,42691,18234,0,0,1
43627,42666,18231,0,0,1
43512,42642,18198,0,0,1
43397,42617,18156,0,0,1
43285,42595,18118,0,0,1
43193,42581,18086,0,0,1
43129,42572,18070,0,0,1
43079,42564,18085,0,0,1
43041,42560,18129,0,0,1
43029,42558,18194,0,0,1
43042,42552,18276,0,0,1
43058,42546,18368,0,0,1
43063,42541,18456,0,0,1
43061,42536,18534,0,0,1
43052,42524,18594,0,0,1
43021,42502,18626,0,0,1
42970,42477,18617,0,0,1
42919,42457,18564,0,0,1
42868,42433,18474,0,0,1
42808,42399,18357,0,0,1
42751,42359,18214,0,0,1
42717,42317,18048,0,0,1
42703,42265,17878,0,0,1
42696,42205,17722,0,0,1
42703,42141,17592,0,0,1
42735,42073,17489,0,0,1
42774,42010,17421,0,0,1
42801,41963,17392,0,0,1
42824,41930,17395,0,0,1
42858,41902,17427,0,0,1
42894,41880,17483,0,0,1
42913,41865,17547,0,0,1
42925,41858,17612,0,0,1
42940,41851,17676,0,0,1
42947,41837,17726,0,0,1
42935,41808,17749,0,0,1
42918,41773,17734,0,0,1
42911,41738,17680,0,0,1
42899,41700,17600,0,0,1
42871,41661,17503,0,0,1
42845,41622,17383,0,0,1
42840,41578,17249,0,0,1
42849,41534,17129,0,0,1
42867,41490,17035,0,0,1
42914,41446,16964,0,0,1
42995,41399,16919,0,0,1
43076,41354,16900,0,0,1
43140,41316,16902,0,0,1
43199,41283,16915,0,0,1
43251,41255,16934,0,0,1
43271,41232,16959,0,0,1
43259,41212,16985,0,0,1
43241,41194,17005,0,0,1
43227,41177,17017,0,0,1
43205,41158,17021,0,0,1
43183,41138,17006,0,0,1
43190,41110,16957,0,0,1
43227,41069,16881,0,0,1
43271,41013,16790,0,0,1
43321,40946,16683,0,0,1
43388,40864,16555,0,0,1
43450,40769,16416,0,0,1
43479,40672,16276,0,0,1
43489,40576,16143,0,0,1
43502,40482,16031,0,0,1
43503,40403,15948,0,0,1
43466,40345,15894,0,0,1
43409,40309,15865,0,0,1
43355,40288,15857,0,0,1
43294,40271,15867,0,0,1
43218,40256,15883,0,0,1
43150,40243,15883,0,0,1
43114,40230,15855,0,0,1
43100,40205,15804,0,0,1
43098,40165,15725,0,0,1
43126,40116,15605,0,0,1
43197,40063,15446,0,0,1
43290,40007,15269,0,0,1
43386,39954,15095,0,0,1
43506,39902,14941,0,0,1
43659,39850,14827,0,0,1
43831,39810,14761,0,0,1
44017,39792,14743,0,0,1
44234,39795,14770,0,0,1
44483,39813,14836,0,0,1
44735,39838,14934,0,0,1
44981,39870,15046,0,0,1
45228,39910,15145,0,0,1
45467,39956,15219,0,0,1
45666,40005,15262,0,0,1
45817,40064,15262,0,0,1
45949,40135,15208,0,0,1
46074,40220,15117,0,0,1
46180,40320,15008,0,0,1
46266,40438,14891,0,0,1
46355,40564,14773,0,0,1
46444,40693,14669,0,0,1
46506,40826,14591,0,0,1
46542,40960,14542,0,0,1
46576,41086,14528,0,0,1
46604,41194,14556,0,0,1
46610,41282,14617,0,0,1
46608,41351,14699,0,0,1
46623,41406,14795,0,0,1
46650,41445,14903,0,0,1
46672,41477,15025,0,0,1
46693,41518,15154,0,0,1
46724,41572,15284,0,0,1
46748,41634,15418,0,0,1
46749,41705,15559,0,0,1
46741,41789,15694,0,0,1
46740,41880,15821,0,0,1
46739,41969,15948,0,0,1
46731,42055,16075,0,0,1
46730,42132,16196,0,0,1
46744,42189,16313,0,0,1
46759,42228,16432,0,0,1
46763,42255,16553,0,0,1
46769,42273,16674,0,0,1
46784,42283,16802,0,0,1
46794,42292,16938,0,0,1
46785,42306,17071,0,0,1
46769,42332,17197,0,0,1
46750,42370,17321,0,0,1
46714,42417,17440,0,0,1
46654,42472,17543,0,0,1
46589,42535,17615,0,0,1
46539,42601,17652,0,0,1
46494,42659,17667,0,0,1
46446,42710,17661,0,0,1
46409,42756,17629,0,0,1
46385,42793,17584,0,0,1
46355,42817,17545,0,0,1
46308,42829,17512,0,0,1
46251,42822,17484,0,0,1
46185,42797,17468,0,0,1
46096,42764,17468,0,0,1
45986,42730,17481,0,0,1
45876,42691,17510,0,0,1
45780,42651,17558,0,0,1
45701,42614,17618,0,0,1
45642,42583,17681,0,0,1
45617,42555,17742,0,0,1
45626,42533,17804,0,0,1
45650,42516,17865,0,0,1
45681,42504,17911,0,0,1
45724,42496,17928,0,0,1
45769,42486,17923,0,0,1
45795,42472,17895,0,0,1
45791,42461,17830,0,0,1
45757,42451,17730,0,0,1
45697,42430,17611,0,0,1
45609,42399,17488,0,0,1
45499,42366,17368,0,0,1
45382,42333,17261,0,0,1
45263,42300,17170,0,0,1
45146,42272,17089,0,0,1
45041,42244,17020,0,0,1
44961,42213,16969,0,0,1
44903,42182,16931,0,0,1
44860,42153,16895,0,0,1
44839,42126,16857,0,0,1
44837,42096,16819,0,0,1
44842,42059,16790,0,0,1
44847,42013,16766,0,0,1
44856,41960,16733,0,0,1
44868,41900,16696,0,0,1
44872,41832,16664,0,0,1
44869,41768,16640,0,0,1
44873,41713,16624,0,0,1
44886,41666,16627,0,0,1
44903,41632,16663,0,0,1
44924,41616,16728,0,0,1
44960,41611,16813,0,0,1
45008,41608,16915,0,0,1
45050,41606,17022,0,0,1
45079,41605,17119,0,0,1
45100,41596,17196,0,0,1
45108,41573,17248,0,0,1
45087,41538,17268,0,0,1
45041,41490,17250,0,0,1
44992,41431,17189,0,0,1
44947,41359,17095,0,0,1
44899,41280,16985,0,0,1
44856,41207,16865,0,0,1
44838,41145,16743,0,0,1
44850,41092,16636,0,0,1
44877,41048,16553,0,0,1
44916,41017,16484,0,0,1
44980,40996,16422,0,0,1
45066,40980,16377,0,0,1
45162,40965,16347,0,0,1
45265,40943,16321,0,0,1
45381,40911,16294,0,0,1
45505,40872,16276,0,0,1
45625,40833,16263,0,0,1
45739,40789,16251,0,0,1
45849,40742,16246,0,0,1
45942,40694,16246,0,0,1
46008,40652,16244,0,0,1
46052,40623,16236,0,0,1
46076,40608,16227,0,0,1
46066,40602,16213,0,0,1
46016,40607,16185,0,0,1
45937,40618,16131,0,0,1
45838,40625,16052,0,0,1
45716,40620,15958,0,0,1
45579,40604,15848,0,0,1
45447,40573,15722,0,0,1
45329,40523,15597,0,0,1
45224,40463,15493,0,0,1
45139,40407,15412,0,0,1
45091,40352,15347,0,0,1
45074,40296,15302,0,0,1
45070,40244,15277,0,0,1
45073,40198,15266,0,0,1
45097,40160,15263,0,0,1
45132,40119,15262,0,0,1
45150,40073,15247,0,0,1
45152,40027,15206,0,0,1
45159,39984,15139,0,0,1
45164,39940,15052,0,0,1
45151,39897,14956,0,0,1
45131,39854,14849,0,0,1
45126,39804,14735,0,0,1
45134,39753,14635,0,0,1
45148,39705,14564,0,0,1
45180,39662,14511,0,0,1
45248,39624,14466,0,0,1
45348,39587,14435,0,0,1
45470,39556,14415,0,0,1
45625,39541,14395,0,0,1
45821,39545,14371,0,0,1
46049,39569,14344,0,0,1
46297,39618,14309,0,0,1
46571,39697,14274,0,0,1
46877,39800,14251,0,0,1
47197,39927,14251,0,0,1
47510,40077,14274,0,0,1
47808,40244,14314,0,0,1
48083,40412,14371,0,0,1
48317,40572,14455,0,0,1
48494,40724,14561,0,0,1
48615,40870,14680,0,0,1
48685,41008,14808,0,0,1
48705,41129,14938,0,0,1
48690,41229,15056,0,0,1
48674,41310,15160,0,0,1
48678,41375,15255,0,0,1
48701,41428,15340,0,0,1
48749,41476,15416,0,0,1
48836,41515,15488,0,0,1
48961,41545,15571,0,0,1
49107,41570,15675,0,0,1
49264,41596,15801,0,0,1
49432,41624,15943,0,0,1
49592,41653,16104,0,0,1
49715,41686,16287,0,0,1
49795,41728,16478,0,0,1
49853,41783,16663,0,0,1
49889,41841,16840,0,0,1
49884,41895,17003,0,0,1
49852,41948,17135,0,0,1
49825,41997,17233,0,0,1
49798,42045,17297,0,0,1
49754,42101,17326,0,0,1
49711,42163,17320,0,0,1
49691,42226,17290,0,0,1
49678,42289,17252,0,0,1
49644,42356,17219,0,0,1
49598,42423,17198,0,0,1
49555,42481,17198,0,0,1
49490,42521,17226,0,0,1
49383,42544,17273,0,0,1
49250,42556,17314,0,0,1
49114,42554,17334,0,0,1
48965,42533,17334,0,0,1
48797,42500,17316,0,0,1
48637,42462,17268,0,0,1
48507,42422,17190,0,0,1
48395,42380,17095,0,0,1
48290,42344,16993,0,0,1
48202,42316,16892,0,0,1
48139,42296,16801,0,0,1
48088,42283,16718,0,0,1
48043,42280,16641,0,0,1
48017,42282,16575,0,0,1
48015,42280,16522,0,0,1
48025,42277,16472,0,0,1
48045,42270,16417,0,0,1
48077,42252,16353,0,0,1
48118,42218,16283,0,0,1
48142,42176,16213,0,0,1
48139,42135,16140,0,0,1
48118,42097,16064,0,0,1
48085,42064,15995,0,0,1
48033,42042,15945,0,0,1
47966,42037,15911,0,0,1
47895,42051,15885,0,0,1
47824,42075,15866,0,0,1
47747,42107,15853,0,0,1
47668,42149,15833,0,0,1
47599,42193,15799,0,0,1
47542,42233,15746,0,0,1
47483,42271,15675,0,0,1
47422,42305,15588,0,0,1
47376,42326,15492,0,0,1
47348,42333,15382,0,0,1
47332,42332,15257,0,0,1
47336,42319,15123,0,0,1
47367,42290,14989,0,0,1
47406,42247,14863,0,0,1
47431,42200,14744,0,0,1
47449,42155,14634,0,0,1
47466,42113,14536,0,0,1
47454,42072,14460,0,0,1
47400,42039,14406,0,0,1
47326,42021,14358,0,0,1
47255,42016,14313,0,0,1
47180,42018,14276,0,0,1
47096,42025,14244,0,0,1
47024,42028,14202,0,0,1
46982,42017,14149,0,0,1
46954,41998,14085,0,0,1
46926,41976,14002,0,0,1
46905,41948,13901,0,0,1
46890,41915,13786,0,0,1
46862,41884,13660,0,0,1
46816,41863,13523,0,0,1
46768,41852,13380,0,0,1
46727,41842,13238,0,0,1
46680,41827,13105,0,0,1
46625,41812,12981,0,0,1
46577,41798,12867,0,0,1
46539,41775,12773,0,0,1
46500,41742,12712,0,0,1
46457,41704,12679,0,0,1
46413,41660,12666,0,0,1
46359,41607,12674,0,0,1
46287,41550,12698,0,0,1
46203,41498,12728,0,0,1
46116,41446,12755,0,0,1
46018,41391,12766,0,0,1
45896,41342,12750,0,0,1
45751,41300,12700,0,0,1
45600,41254,12614,0,0,1
45450,41205,12499,0,0,1
45296,41160,12359,0,0,1
45148,41112,12198,0,0,1
45024,41054,12029,0,0,1
44924,40997,11875,0,0,1
44836,40947,11749,0,0,1
44760,40899,11648,0,0,1
44703,40849,11571,0,0,1
44655,40800,11525,0,0,1
44602,40756,11507,0,0,1
44557,40717,11504,0,0,1
44533,40677,11511,0,0,1
44514,40627,11521,0,0,1
44487,40568,11526,0,0,1
44469,40509,11518,0,0,1
44475,40449,11503,0,0,1
44489,40385,11487,0,0,1
44497,40323,11475,0,0,1
44518,40269,11470,0,0,1
44560,40227,11487,0,0,1
44601,40194,11541,0,0,1
44638,40168,11629,0,0,1
44695,40140,11739,0,0,1
44779,40106,11866,0,0,1
44869,40065,12018,0,0,1
44961,40016,12190,0,0,1
45073,39954,12369,0,0,1
45204,39885,12550,0,0,1
45336,39817,12726,0,0,1
45466,39755,12884,0,0,1
45610,39707,13015,0,0,1
45758,39675,13122,0,0,1
45885,39661,13205,0,0,1
45985,39678,13268,0,0,1
46072,39728,13318,0,0,1
46143,39804,13360,0,0,1
46182,39903,13398,0,0,1
46190,40021,13441,0,0,1
46174,40147,13497,0,0,1
46141,40275,13571,0,0,1
46088,40405,13657,0,0,1
46018,40528,13741,0,0,1
45946,40635,13819,0,0,1
45873,40728,13903,0,0,1
45792,40815,13992,0,0,1
45707,40896,14071,0,0,1
45631,40970,14135,0,0,1
45564,41038,14192,0,0,1
45505,41105,14242,0,0,1
45468,41174,14277,0,0,1
45465,41244,14296,0,0,1
45485,41310,14304,0,0,1
45516,41372,14306,0,0,1
45572,41441,14311,0,0,1
45660,41515,14329,0,0,1
45751,41585,14367,0,0,1
45823,41653,14421,0,0,1
45885,41718,14482,0,0,1
45950,41775,14544,0,0,1
45995,41821,14608,0,0,1
46009,41855,14667,0,0,1
46013,41875,14706,0,0,1
46020,41883,14722,0,0,1
46021,41888,14721,0,0,1
46018,41896,14699,0,0,1
46038,41910,14652,0,0,1
46091,41922,14580,0,0,1
46160,41931,14493,0,0,1
46236,41950,14390,0,0,1
46322,41981,14276,0,0,1
46411,42018,14159,0,0,1
46472,42057,14040,0,0,1
46495,42102,13920,0,0,1
46488,42149,13801,0,0,1
46452,42193,13680,0,0,1
46380,42237,13562,0,0,1
46287,42282,13453,0,0,1
46198,42319,13359,0,0,1
46125,42347,13286,0,0,1
46064,42367,13236,0,0,1
46019,42374,13208,0,0,1
46008,42362,13202,0,0,1
46025,42331,13223,0,0,1
46048,42286,13263,0,0,1
46076,42234,13306,0,0,1
46123,42177,13346,0,0,1
46168,42107,13387,0,0,1
46188,42028,13422,0,0,1
46200,41950,13436,0,0,1
46223,41878,13429,0,0,1
46245,41815,13401,0,0,1
46254,41766,13354,0,0,1
46274,41730,13292,0,0,1
46326,41702,13226,0,0,1
46390,41682,13165,0,0,1
46446,41673,13110,0,0,1
46505,41671,13065,0,0,1
46568,41669,13034,0,0,1
46608,41663,13021,0,0,1
46608,41653,13019,0,0,1
46583,41640,13025,0,0,1
46537,41617,13036,0,0,1
46453,41582,13046,0,0,1
46331,41546,13043,0,0,1
46197,41515,13022,0,0,1
46068,41484,12985,0,0,1
45940,41456,12932,0,0,1
45814,41433,12861,0,0,1
45710,41410,12771,0,0,1
45633,41385,12677,0,0,1
45575,41362,12593,0,0,1
45536,41346,12517,0,0,1
45539,41334,12447,0,0,1
45581,41321,12397,0,0,1
45644,41306,12375,0,0,1
45722,41291,12370,0,0,1
45813,41278,12379,0,0,1
45898,41262,12410,0,0,1
45948,41237,12462,0,0,1
45953,41213,12516,0,0,1
45921,41190,12564,0,0,1
45848,41164,12608,0,0,1
45728,41134,12643,0,0,1
45569,41103,12666,0,0,1
45400,41069,12678,0,0,1
45241,41037,12677,0,0,1
45096,41011,12659,0,0,1
44979,40989,12632,0,0,1
44910,40962,12603,0,0,1
44884,40929,12571,0,0,1
44884,40897,12531,0,0,1
44898,40867,12485,0,0,1
44916,40835,12440,0,0,1
44917,40803,12400,0,0,1
44880,40775,12365,0,0,1
44807,40756,12334,0,0,1
44705,40744,12302,0,0,1
44560,40733,12263,0,0,1
44368,40721,12208,0,0,1
44154,40713,12138,0,0,1
43937,40706,12060,0,0,1
43714,40696,11984,0,0,1
43492,40688,11910,0,0,1
43303,40679,11840,0,0,1
43161,40662,11782,0,0,1
43042,40639,11750,0,0,1
42939,40617,11745,0,0,1
42875,40599,11758,0,0,1
42858,40580,11792,0,0,1
42865,40563,11850,0,0,1
42887,40551,11924,0,0,1
42930,40539,12005,0,0,1
42989,40523,12098,0,0,1
43040,40506,12204,0,0,1
43082,40490,12316,0,0,1
43120,40473,12432,0,0,1
43149,40451,12557,0,0,1
43152,40419,12691,0,0,1
43139,40379,12825,0,0,1
43129,40332,12955,0,0,1
43133,40272,13081,0,0,1
43143,40205,13200,0,0,1
43169,40146,13310,0,0,1
43226,40099,13414,0,0,1
43315,40056,13516,0,0,1
43421,40015,13614,0,0,1
43542,39986,13709,0,0,1
43687,39970,13813,0,0,1
43847,39966,13927,0,0,1
44004,39979,14050,0,0,1
44146,40007,14185,0,0,1
44274,40045,14338,0,0,1
44379,40099,14509,0,0,1
44454,40176,14687,0,0,1
44506,40275,14860,0,0,1
44550,40387,15023,0,0,1
44585,40509,15179,0,0,1
44613,40642,15326,0,0,1
44655,40781,15456,0,0,1
44723,40920,15575,0,0,1
44807,41051,15690,0,0,1
44904,41172,15797,0,0,1
45035,41283,15893,0,0,1
45210,41382,15983,0,0,1
45412,41464,16076,0,0,1
45627,41530,16162,0,0,1
45862,41583,16228,0,0,1
46109,41620,16282,0,0,1
46331,41639,16335,0,0,1
46509,41646,16376,0,0,1
46656,41647,16397,0,0,1
46767,41645,16408,0,0,1
46818,41649,16412,0,0,1
46818,41667,16398,0,0,1
46803,41692,16359,0,0,1
46778,41726,16307,0,0,1
46735,41776,16248,0,0,1
46692,41839,16182,0,0,1
46680,41904,16111,0,0,1
46685,41974,16046,0,0,1
46682,42051,15992,0,0,1
46682,42127,15952,0,0,1
46698,42192,15934,0,0,1
46715,42243,15940,0,0,1
46711,42288,15966,0,0,1
46694,42331,16009,0,0,1
46681,42369,16072,0,0,1
46676,42399,16148,0,0,1
46671,42422,16221,0,0,1
46674,42442,16284,0,0,1
46700,42454,16336,0,0,1
46733,42453,16373,0,0,1
46749,42441,16385,0,0,1
46743,42421,16370,0,0,1
46710,42392,16337,0,0,1
46639,42355,16298,0,0,1
46524,42317,16258,0,0,1
46376,42278,16219,0,0,1
46213,42233,16191,0,0,1
46040,42186,16184,0,0,1
45869,42141,16193,0,0,1
45728,42096,16204,0,0,1
45633,42047,16217,0,0,1
45581,41993,16232,0,0,1
45576,41942,16238,0,0,1
45628,41896,16221,0,0,1
45727,41854,16182,0,0,1
45841,41813,16126,0,0,1
45948,41775,16052,0,0,1
46045,41742,15957,0,0,1
46116,41708,15849,0,0,1
46137,41671,15731,0,0,1
46112,41633,15596,0,0,1
46068,41595,15447,0,0,1
46007,41553,15295,0,0,1
45921,41509,15150,0,0,1
45830,41463,15021,0,0,1
45765,41415,14916,0,0,1
45726,41366,14833,0,0,1
45692,41319,14762,0,0,1
45666,41275,14704,0,0,1
45657,41229,14655,0,0,1
45642,41182,14606,0,0,1
45591,41138,14542,0,0,1
45517,41096,14463,0,0,1
45446,41048,14377,0,0,1
45371,41000,14289,0,0,1
45282,40957,14192,0,0,1
45205,40922,14086,0,0,1
45166,40891,13982,0,0,1
45151,40858,13887,0,0,1
45143,40824,13799,0,0,1
45149,40793,13714,0,0,1
45175,40758,13639,0,0,1
45196,40711,13576,0,0,1
45193,40653,13518,0,0,1
45174,40593,13457,0,0,1
45145,40534,13395,0,0,1
45097,40478,13338,0,0,1
45026,40427,13276,0,0,1
44947,40378,13200,0,0,1
44876,40331,13112,0,0,1
44822,40289,13024,0,0,1
44788,40257,12931,0,0,1
44785,40226,12827,0,0,1
44820,40192,12725,0,0,1
44876,40160,12633,0,0,1
44937,40134,12546,0,0,1
45006,40115,12459,0,0,1
45073,40104,12369,0,0,1
45118,40097,12273,0,0,1
45129,40096,12169,0,0,1
45114,40104,12060,0,0,1
45072,40119,11948,0,0,1
44989,40132,11834,0,0,1
44869,40140,11721,0,0,1
44741,40144,11620,0,0,1
44616,40143,11533,0,0,1
44486,40139,11457,0,0,1
44361,40133,11398,0,0,1
44262,40116,11366,0,0,1
44187,40087,11365,0,0,1
44116,40055,11393,0,0,1
44057,40015,11441,0,0,1
44022,39960,11508,0,0,1
43984,39898,11600,0,0,1
43916,39842,11712,0,0,1
43831,39794,11831,0,0,1
43747,39752,11954,0,0,1
43652,39719,12087,0,0,1
43541,39698,12225,0,0,1
43443,39686,12355,0,0,1
43387,39677,12477,0,0,1
43367,39670,12599,0,0,1
43370,39670,12721,0,0,1
43410,39678,12833,0,0,1
43498,39682,12938,0,0,1
43615,39677,13045,0,0,1
43741,39663,13154,0,0,1
43869,39637,13256,0,0,1
43999,39600,13353,0,0,1
44121,39559,13450,0,0,1
44229,39519,13546,0,0,1
44331,39485,13641,0,0,1
44436,39461,13740,0,0,1
44533,39457,13840,0,0,1
44614,39485,13934,0,0,1
44688,39543,14016,0,0,1
44756,39625,14081,0,0,1
44803,39722,14127,0,0,1
44828,39835,14156,0,0,1
44846,39963,14173,0,0,1
44855,40094,14179,0,0,1
44840,40215,14177,0,0,1
44801,40327,14173,0,0,1
44752,40426,14174,0,0,1
44697,40509,14176,0,0,1
44622,40577,14178,0,0,1
44531,40635,14181,0,0,1
44451,40687,14188,0,0,1
44384,40735,14200,0,0,1
44315,40785,14210,0,0,1
44259,40846,14211,0,0,1
44237,40913,14210,0,0,1
44241,40987,14217,0,0,1
44255,41074,14232,0,0,1
44291,41167,14239,0,0,1
44366,41255,14233,0,0,1
44461,41335,14220,0,0,1
44557,41407,14195,0,0,1
44665,41469,14150,0,0,1
44798,41519,14085,0,0,1
44938,41555,14015,0,0,1
45064,41583,13941,0,0,1
45176,41610,13858,0,0,1
45278,41633,13773,0,0,1
45353,41651,13704,0,0,1
45385,41669,13657,0,0,1
45390,41693,13623,0,0,1
45377,41722,13603,0,0,1
45337,41757,13596,0,0,1
45266,41805,13593,0,0,1
45182,41865,13590,0,0,1
45103,41930,13586,0,0,1
45030,42006,13581,0,0,1
44962,42094,13564,0,0,1
44920,42186,13532,0,0,1
44914,42272,13488,0,0,1
44931,42351,13434,0,0,1
44961,42419,13372,0,0,1
45013,42469,13304,0,0,1
45083,42493,13235,0,0,1
45141,42488,13171,0,0,1
45176,42459,13119,0,0,1
45195,42408,13085,0,0,1
45194,42336,13070,0,0,1
45153,42246,13071,0,0,1
45079,42151,13086,0,0,1
45003,42064,13116,0,0,1
44935,41985,13155,0,0,1
44865,41914,13195,0,0,1
44802,41855,13223,0,0,1
44768,41810,13235,0,0,1
44759,41776,13229,0,0,1
44756,41756,13195,0,0,1
44768,41746,13125,0,0,1
44812,41743,13020,0,0,1
44863,41747,12894,0,0,1
44895,41761,12754,0,0,1
44917,41776,12602,0,0,1
44948,41784,12454,0,0,1
44973,41784,12331,0,0,1
44979,41782,12235,0,0,1
44985,41775,12160,0,0,1
45011,41754,12110,0,0,1
45044,41723,12089,0,0,1
45067,41688,12090,0,0,1
45092,41656,12105,0,0,1
45122,41622,12129,0,0,1
45135,41584,12159,0,0,1
45115,41550,12187,0,0,1
45069,41526,12206,0,0,1
45003,41509,12216,0,0,1
44906,41492,12212,0,0,1
44780,41481,12187,0,0,1
44648,41471,12140,0,0,1
44535,41456,12074,0,0,1
44447,41437,11989,0,0,1
44386,41411,11890,0,0,1
44365,41366,11785,0,0,1
44384,41305,11677,0,0,1
44425,41240,11572,0,0,1
44464,41178,11472,0,0,1
44495,41116,11382,0,0,1
44504,41056,11308,0,0,1
44463,41000,11249,0,0,1
44364,40954,11194,0,0,1
44228,40919,11142,0,0,1
44066,40888,11101,0,0,1
43878,40854,11076,0,0,1
43686,40826,11058,0,0,1
43524,40799,11049,0,0,1
43398,40758,11052,0,0,1
43296,40697,11065,0,0,1
43228,40622,11076,0,0,1
43207,40535,11079,0,0,1
43209,40437,11071,0,0,1
43202,40338,11050,0,0,1
43189,40249,11017,0,0,1
43182,40172,10980,0,0,1
43161,40110,10948,0,0,1
43107,40069,10922,0,0,1
43029,40047,10905,0,0,1
42942,40039,10902,0,0,1
42834,40041,10918,0,0,1
42694,40052,10951,0,0,1
42527,40065,11005,0,0,1
42349,40070,11085,0,0,1
42167,40070,11190,0,0,1
41990,40065,11310,0,0,1
41830,40049,11440,0,0,1
41696,40024,11587,0,0,1
41585,39997,11755,0,0,1
41499,39972,11933,0,0,1
41449,39950,12115,0,0,1
41438,39926,12303,0,0,1
41462,39901,12499,0,0,1
41517,39880,12692,0,0,1
41616,39867,12869,0,0,1
41760,39858,13036,0,0,1
41928,39852,13190,0,0,1
42106,39850,13312,0,0,1
42297,39854,13393,0,0,1
42490,39858,13446,0,0,1
42652,39858,13478,0,0,1
42775,39851,13489,0,0,1
42881,39835,13490,0,0,1
42970,39810,13499,0,0,1
43031,39779,13522,0,0,1
43076,39738,13562,0,0,1
43135,39682,13624,0,0,1
43211,39616,13705,0,0,1
43288,39548,13792,0,0,1
43372,39482,13874,0,0,1
43482,39416,13953,0,0,1
43606,39345,14030,0,0,1
43728,39272,14099,0,0,1
43855,39213,14151,0,0,1
43998,39171,14186,0,0,1
44148,39146,14210,0,0,1
44288,39138,14222,0,0,1
44424,39151,14223,0,0,1
44569,39184,14222,0,0,1
44717,39239,14229,0,0,1
44852,39318,14244,0,0,1
44972,39415,14258,0,0,1
45079,39523,14272,0,0,1
45163,39641,14288,0,0,1
45212,39767,14296,0,0,1
45229,39889,14281,0,0,1
45220,40005,14247,0,0,1
45175,40114,14207,0,0,1
45094,40217,14162,0,0,1
45002,40316,14108,0,0,1
44918,40412,14056,0,0,1
44841,40506,14014,0,0,1
44776,40605,13975,0,0,1
44747,40713,13940,0,0,1
44764,40824,13914,0,0,1
44805,40927,13895,0,0,1
44857,41020,13878,0,0,1
44927,41099,13863,0,0,1
45009,41160,13852,0,0,1
45075,41198,13846,0,0,1
45115,41212,13844,0,0,1
45143,41199,13849,0,0,1
45164,41162,13859,0,0,1
45174,41113,13866,0,0,1
45176,41054,13866,0,0,1
45185,40987,13859,0,0,1
45199,40920,13847,0,0,1
45203,40862,13822,0,0,1
45193,40817,13787,0,0,1
45183,40785,13746,0,0,1
45171,40765,13704,0,0,1
45136,40758,13663,0,0,1
45086,40763,13618,0,0,1
45044,40773,13578,0,0,1
45011,40773,13547,0,0,1
44982,40759,13518,0,0,1
44981,40735,13483,0,0,1
45026,40702,13445,0,0,1
45104,40662,13406,0,0,1
45195,40617,13360,0,0,1
45308,40568,13299,0,0,1
45448,40520,13235,0,0,1
45590,40476,13178,0,0,1
45708,40439,13128,0,0,1
45805,40405,13075,0,0,1
45885,40371,13018,0,0,1
45932,40340,12955,0,0,1
45938,40318,12881,0,0,1
45918,40296,12796,0,0,1
45884,40270,12703,0,0,1
45831,40243,12602,0,0,1
45761,40213,12496,0,0,1
45683,40168,12394,0,0,1
45597,40105,12300,0,0,1
45489,40033,12210,0,0,1
45362,39957,12127,0,0,1
45234,39883,12058,0,0,1
45100,39815,12002,0,0,1
44942,39753,11956,0,0,1
44763,39702,11921,0,0,1
44585,39665,11901,0,0,1
44404,39635,11893,0,0,1
44200,39609,11891,0,0,1
43977,39593,11880,0,0,1
43756,39587,11853,0,0,1
43536,39582,11812,0,0,1
43300,39576,11755,0,0,1
43052,39573,11672,0,0,1
42805,39571,11570,0,0,1
42570,39569,11462,0,0,1
42353,39572,11359,0,0,1
42173,39573,11261,0,0,1
42049,39564,11175,0,0,1
41985,39546,11111,0,0,1
41970,39520,11069,0,0,1
41997,39485,11041,0,0,1
42058,39435,11026,0,0,1
42131,39371,11027,0,0,1
42192,39300,11037,0,0,1
42239,39225,11048,0,0,1
42273,39149,11061,0,0,1
42281,39078,11073,0,0,1
42249,39017,11081,0,0,1
42193,38969,11082,0,0,1
42129,38933,11075,0,0,1
42053,38911,11063,0,0,1
41968,38902,11051,0,0,1
41895,38896,11048,0,0,1
41848,38885,11058,0,0,1
41816,38866,11086,0,0,1
41795,38837,11138,0,0,1
41799,38790,11221,0,0,1
41834,38724,11336,0,0,1
41870,38641,11477,0,0,1
41894,38546,11635,0,0,1
41924,38447,11801,0,0,1
41968,38351,11973,0,0,1
42007,38259,12146,0,0,1
42040,38177,12310,0,0,1
42087,38109,12461,0,0,1
42147,38056,12603,0,0,1
42208,38021,12741,0,0,1
42264,38002,12869,0,0,1
