green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch0
13906,42867,31433,0,0,0,0,0
13797,42789,31312,0,0,0,0,0
13688,42709,31183,0,0,0,0,0
13590,42636,31059,0,0,0,0,0
13504,42574,30958,0,0,0,0,0
13422,42514,30866,0,0,0,0,0
13349,42456,30766,0,0,0,0,0
13291,42409,30671,0,0,0,0,0
13238,42371,30595,0,0,0,0,0
13183,42330,30522,0,0,0,0,0
13130,42286,30437,0,0,0,0,0
13085,42244,30352,0,0,0,0,0
13038,42206,30279,0,0,0,0,0
12980,42163,30202,0,0,0,0,0
12924,42116,30110,0,0,0,0,0
12886,42080,30027,0,0,0,0,0
12853,42056,29966,0,0,0,0,0
12822,42035,29913,0,0,0,0,0
12806,42015,29859,0,0,0,0,0
12803,42004,29814,0,0,0,0,0
12786,41987,29771,0,0,0,0,0
12733,41945,29704,0,0,0,0,0
12654,41878,29609,0,0,0,0,0
12559,41797,29504,0,0,0,0,0
12442,41703,29393,0,0,0,0,0
12299,41594,29257,0,0,0,0,0
12149,41478,29100,0,0,0,0,0
12004,41365,28948,0,0,0,0,0
11862,41257,28806,0,0,0,0,0
11722,41151,28662,0,0,0,0,0
11598,41057,28523,0,0,0,0,0
11503,40985,28416,0,0,0,0,0
11429,40929,28336,0,0,0,0,0
11366,40881,28257,0,0,0,0,0
11319,40842,28181,0,0,0,0,0
11279,40814,28120,0,0,0,0,0
11232,40781,28062,0,0,0,0,0
11171,40734,27982,0,0,0,0,0
11102,40675,27884,0,0,0,0,0
11020,40607,27783,0,0,0,0,0
10916,40523,27674,0,0,0,0,0
10800,40431,27546,0,0,0,0,0
10695,40348,27421,0,0,0,0,0
10606,40282,27320,0,0,0,0,0
10525,40229,27232,0,0,0,0,0
10457,40183,27144,0,0,0,0,0
10409,40150,27064,0,0,0,0,0
10374,40131,27006,0,0,0,0,0
10342,40115,26953,0,0,0,0,0
10315,40098,26891,0,0,0,0,0
10293,40082,26829,0,0,0,0,0
10261,40062,26777,0,0,0,0,0
10216,40030,26722,0,0,0,0,0
10176,39992,26662,0,0,0,0,0
10158,39971,26624,0,0,0,0,0
10161,39978,26638,0,0,0,0,0
10189,40013,26702,0,0,0,0,0
10268,40084,26820,0,0,0,0,0
10418,40206,27020,0,0,0,0,0
10631,40381,27313,0,0,0,0,0
10894,40597,27674,0,0,0,0,0
11215,40859,28096,0,0,0,0,0
11606,41176,28598,0,0,0,0,0
12052,41540,29177,0,0,0,0,0
12536,41933,29800,0,0,0,0,0
13051,42345,30449,0,0,0,0,0
13584,42774,31125,0,0,0,0,0
14112,43199,31809,0,0,0,0,0
14617,43604,32464,0,0,0,0,0
15099,43985,33081,0,0,0,0,0
15552,44347,33669,0,0,0,0,0
15960,44678,34214,0,0,0,0,0
16314,44967,34691,0,0,0,0,0
16626,45217,35103,0,0,0,0,0
16899,45434,35470,0,0,0,0,0
17123,45614,35790,0,0,0,0,0
17296,45757,36045,0,0,0,0,0
17432,45873,36246,0,0,0,0,0
17533,45964,36412,0,0,0,0,0
17591,46021,36534,0,0,0,0,0
17616,46044,36600,0,0,0,0,0
17625,46045,36628,0,0,0,0,0
17626,46040,36651,0,0,0,0,0
17616,46030,36670,0,0,0,0,0
17605,46018,36675,0,0,0,0,0
17609,46016,36681,0,0,0,0,0
17626,46029,36708,0,0,0,0,0
17648,46047,36743,0,0,0,0,0
17680,46069,36769,0,0,0,0,0
17730,46100,36801,0,0,0,0,0
17784,46139,36851,0,0,0,0,0
17835,46177,36908,0,0,0,0,0
17888,46214,36957,0,0,0,0,0
17949,46257,37006,0,0,0,0,0
18002,46302,37066,0,0,0,0,0
18032,46333,37116,0,0,0,0,0
18046,46347,37143,0,0,0,0,0
18054,46353,37160,0,0,0,0,0
18047,46348,37172,0,0,0,0,0
18020,46326,37159,0,0,0,0,0
17986,46293,37116,0,0,0,0,0
17953,46256,37063,0,0,0,0,0
17903,46209,37001,0,0,0,0,0
17829,46144,36910,0,0,0,0,0
17740,46062,36786,0,0,0,0,0
17645,45976,36656,0,0,0,0,0
17542,45887,36528,0,0,0,0,0
17430,45791,36385,0,0,0,0,0
17320,45697,36230,0,0,0,0,0
17218,45612,36085,0,0,0,0,0
17115,45531,35951,0,0,0,0,0
17008,45451,35809,0,0,0,0,0
16910,45380,35666,0,0,0,0,0
16833,45326,35547,0,0,0,0,0
16767,45280,35449,0,0,0,0,0
16705,45237,35354,0,0,0,0,0
16655,45199,35265,0,0,0,0,0
16616,45170,35200,0,0,0,0,0
16578,45140,35149,0,0,0,0,0
16542,45108,35092,0,0,0,0,0
16524,45085,35041,0,0,0,0,0
16521,45077,35019,0,0,0,0,0
16520,45074,35014,0,0,0,0,0
16511,45066,35002,0,0,0,0,0
16499,45054,34984,0,0,0,0,0
16487,45044,34975,0,0,0,0,0
16464,45028,34963,0,0,0,0,0
16430,45004,34933,0,0,0,0,0
16397,44978,34899,0,0,0,0,0
16360,44952,34874,0,0,0,0,0
16310,44917,34842,0,0,0,0,0
16251,44870,34785,0,0,0,0,0
16189,44816,34714,0,0,0,0,0
16116,44753,34642,0,0,0,0,0
16022,44673,34552,0,0,0,0,0
15913,44579,34431,0,0,0,0,0
15792,44474,34293,0,0,0,0,0
15648,44357,34151,0,0,0,0,0
15479,44223,33985,0,0,0,0,0
15303,44078,33792,0,0,0,0,0
15140,43939,33600,0,0,0,0,0
14986,43808,33425,0,0,0,0,0
14833,43681,33248,0,0,0,0,0
14692,43562,33066,0,0,0,0,0
14571,43458,32900,0,0,0,0,0
14458,43365,32755,0,0,0,0,0
14340,43270,32605,0,0,0,0,0
14224,43172,32445,0,0,0,0,0
14118,43080,32297,0,0,0,0,0
14007,42990,32162,0,0,0,0,0
13889,42896,32021,0,0,0,0,0
13775,42807,31873,0,0,0,0,0
13674,42729,31739,0,0,0,0,0
13575,42658,31620,0,0,0,0,0
13475,42586,31496,0,0,0,0,0
13385,42518,31369,0,0,0,0,0
13302,42457,31257,0,0,0,0,0
13212,42393,31147,0,0,0,0,0
13113,42318,31021,0,0,0,0,0
13018,42238,30880,0,0,0,0,0
12923,42158,30745,0,0,0,0,0
12818,42071,30612,0,0,0,0,0
12705,41978,30468,0,0,0,0,0
12599,41891,30322,0,0,0,0,0
12500,41810,30195,0,0,0,0,0
12398,41728,30082,0,0,0,0,0
12300,41642,29961,0,0,0,0,0
12215,41564,29843,0,0,0,0,0
12138,41502,29745,0,0,0,0,0
12059,41445,29653,0,0,0,0,0
11985,41390,29553,0,0,0,0,0
11930,41348,29461,0,0,0,0,0
11887,41319,29393,0,0,0,0,0
11842,41291,29330,0,0,0,0,0
11797,41256,29250,0,0,0,0,0
11756,41218,29164,0,0,0,0,0
11710,41179,29087,0,0,0,0,0
11647,41134,29004,0,0,0,0,0
11579,41081,28905,0,0,0,0,0
11521,41030,28810,0,0,0,0,0
11465,40981,28728,0,0,0,0,0
11401,40928,28644,0,0,0,0,0
11340,40876,28550,0,0,0,0,0
11287,40829,28462,0,0,0,0,0
11229,40784,28387,0,0,0,0,0
11156,40728,28299,0,0,0,0,0
11083,40664,28195,0,0,0,0,0
11023,40608,28102,0,0,0,0,0
10970,40563,28023,0,0,0,0,0
10915,40521,27942,0,0,0,0,0
10867,40486,27858,0,0,0,0,0
10837,40463,27792,0,0,0,0,0
10813,40449,27742,0,0,0,0,0
10785,40431,27689,0,0,0,0,0
10761,40410,27630,0,0,0,0,0
10742,40394,27584,0,0,0,0,0
10715,40376,27545,0,0,0,0,0
10677,40347,27490,0,0,0,0,0
10638,40314,27420,0,0,0,0,0
10601,40281,27354,0,0,0,0,0
10552,40240,27290,0,0,0,0,0
10490,40189,27207,0,0,0,0,0
10428,40137,27112,0,0,0,0,0
10363,40088,27022,0,0,0,0,0
10284,40031,26928,0,0,0,0,0
10195,39964,26812,0,0,0,0,0
10108,39893,26686,0,0,0,0,0
10025,39825,26572,0,0,0,0,0
9934,39755,26464,0,0,0,0,0
9844,39681,26348,0,0,0,0,0
9766,39613,26233,0,0,0,0,0
9692,39552,26134,0,0,0,0,0
9614,39492,26040,0,0,0,0,0
9542,39434,25941,0,0,0,0,0
9495,39391,25849,0,0,0,0,0
9466,39365,25777,0,0,0,0,0
9447,39350,25716,0,0,0,0,0
9441,39345,25658,0,0,0,0,0
9450,39352,25618,0,0,0,0,0
9461,39370,25604,0,0,0,0,0
9467,39387,25602,0,0,0,0,0
9483,39405,25611,0,0,0,0,0
9522,39434,25655,0,0,0,0,0
9584,39480,25750,0,0,0,0,0
9671,39547,25889,0,0,0,0,0
9804,39647,26077,0,0,0,0,0
9997,39795,26339,0,0,0,0,0
10241,39988,26682,0,0,0,0,0
10530,40219,27082,0,0,0,0,0
10872,40491,27528,0,0,0,0,0
11265,40809,28034,0,0,0,0,0
11693,41161,28596,0,0,0,0,0
12141,41530,29179,0,0,0,0,0
12608,41912,29767,0,0,0,0,0
13085,42303,30366,0,0,0,0,0
13555,42691,30966,0,0,0,0,0
14008,43059,31536,0,0,0,0,0
14443,43404,32069,0,0,0,0,0
14855,43729,32573,0,0,0,0,0
15228,44024,33040,0,0,0,0,0
15560,44284,33446,0,0,0,0,0
15863,44516,33798,0,0,0,0,0
16137,44728,34118,0,0,0,0,0
16370,44913,34404,0,0,0,0,0
16567,45066,34638,0,0,0,0,0
16739,45194,34833,0,0,0,0,0
16887,45305,35010,0,0,0,0,0
16998,45390,35158,0,0,0,0,0
17076,45445,35256,0,0,0,0,0
17138,45482,35321,0,0,0,0,0
17186,45511,35379,0,0,0,0,0
17218,45532,35427,0,0,0,0,0
17246,45548,35453,0,0,0,0,0
17281,45570,35474,0,0,0,0,0
17320,45603,35513,0,0,0,0,0
17357,45637,35562,0,0,0,0,0
17403,45673,35609,0,0,0,0,0
17463,45715,35662,0,0,0,0,0
17527,45761,35730,0,0,0,0,0
17583,45805,35797,0,0,0,0,0
17637,45842,35848,0,0,0,0,0
17692,45878,35896,0,0,0,0,0
17740,45913,35947,0,0,0,0,0
17770,45937,35987,0,0,0,0,0
17792,45951,36008,0,0,0,0,0
17811,45962,36024,0,0,0,0,0
17814,45964,36033,0,0,0,0,0
17794,45949,36015,0,0,0,0,0
17762,45920,35965,0,0,0,0,0
17726,45888,35904,0,0,0,0,0
17675,45846,35835,0,0,0,0,0
17602,45788,35744,0,0,0,0,0
17516,45719,35634,0,0,0,0,0
17424,45644,35519,0,0,0,0,0
17314,45556,35395,0,0,0,0,0
17183,45447,35239,0,0,0,0,0
17044,45327,35057,0,0,0,0,0
16903,45207,34877,0,0,0,0,0
16754,45083,34700,0,0,0,0,0
16599,44953,34512,0,0,0,0,0
16452,44827,34322,0,0,0,0,0
16318,44715,34155,0,0,0,0,0
16189,44610,34007,0,0,0,0,0
16070,44511,33864,0,0,0,0,0
15973,44425,33733,0,0,0,0,0
15898,44359,33630,0,0,0,0,0
15833,44306,33548,0,0,0,0,0
15780,44260,33471,0,0,0,0,0
15750,44229,33410,0,0,0,0,0
15738,44216,33380,0,0,0,0,0
15729,44212,33364,0,0,0,0,0
15717,44204,33337,0,0,0,0,0
15707,44195,33303,0,0,0,0,0
15694,44189,33281,0,0,0,0,0
15670,44175,33255,0,0,0,0,0
15642,44151,33209,0,0,0,0,0
15621,44129,33159,0,0,0,0,0
15598,44113,33119,0,0,0,0,0
15561,44088,33073,0,0,0,0,0
15514,44048,33005,0,0,0,0,0
15462,43997,32922,0,0,0,0,0
15395,43941,32837,0,0,0,0,0
15311,43873,32741,0,0,0,0,0
15225,43798,32628,0,0,0,0,0
15147,43724,32515,0,0,0,0,0
15063,43650,32409,0,0,0,0,0
14968,43566,32291,0,0,0,0,0
14871,43475,32155,0,0,0,0,0
14772,43387,32017,0,0,0,0,0
14658,43296,31878,0,0,0,0,0
14516,43183,31716,0,0,0,0,0
14356,43050,31528,0,0,0,0,0
14191,42908,31337,0,0,0,0,0
14014,42758,31146,0,0,0,0,0
13826,42602,30940,0,0,0,0,0
13644,42447,30722,0,0,0,0,0
13479,42308,30522,0,0,0,0,0
13330,42187,30345,0,0,0,0,0
13194,42077,30173,0,0,0,0,0
13083,41983,30009,0,0,0,0,0
12993,41912,29872,0,0,0,0,0
12908,41853,29757,0,0,0,0,0
12822,41794,29644,0,0,0,0,0
12745,41736,29529,0,0,0,0,0
12673,41681,29424,0,0,0,0,0
12588,41616,29316,0,0,0,0,0
12488,41534,29185,0,0,0,0,0
12384,41444,29037,0,0,0,0,0
12273,41352,28891,0,0,0,0,0
12149,41257,28740,0,0,0,0,0
12016,41151,28569,0,0,0,0,0
11885,41044,28396,0,0,0,0,0
11753,40938,28241,0,0,0,0,0
11612,40828,28088,0,0,0,0,0
11473,40716,27920,0,0,0,0,0
11351,40613,27754,0,0,0,0,0
11244,40525,27611,0,0,0,0,0
11146,40443,27481,0,0,0,0,0
11063,40368,27348,0,0,0,0,0
11000,40309,27225,0,0,0,0,0
10944,40261,27126,0,0,0,0,0
10881,40212,27032,0,0,0,0,0
10818,40160,26931,0,0,0,0,0
10763,40109,26836,0,0,0,0,0
10706,40065,26753,0,0,0,0,0
10642,40023,26667,0,0,0,0,0
10582,39978,26573,0,0,0,0,0
10537,39942,26492,0,0,0,0,0
10497,39914,26432,0,0,0,0,0
10455,39881,26373,0,0,0,0,0
10421,39848,26309,0,0,0,0,0
10397,39821,26255,0,0,0,0,0
10368,39797,26211,0,0,0,0,0
10333,39768,26154,0,0,0,0,0
10300,39736,26081,0,0,0,0,0
10270,39706,26012,0,0,0,0,0
10229,39674,25948,0,0,0,0,0
10171,39631,25863,0,0,0,0,0
10103,39580,25755,0,0,0,0,0
10026,39522,25644,0,0,0,0,0
9927,39453,25527,0,0,0,0,0
9808,39365,25385,0,0,0,0,0
9681,39264,25225,0,0,0,0,0
9555,39164,25072,0,0,0,0,0
9428,39062,24929,0,0,0,0,0
9302,38958,24779,0,0,0,0,0
9192,38865,24632,0,0,0,0,0
9101,38789,24509,0,0,0,0,0
9017,38720,24402,0,0,0,0,0
8934,38651,24289,0,0,0,0,0
8862,38584,24177,0,0,0,0,0
8798,38524,24083,0,0,0,0,0
8725,38462,23996,0,0,0,0,0
8645,38395,23895,0,0,0,0,0
8570,38334,23789,0,0,0,0,0
8500,38285,23695,0,0,0,0,0
8426,38239,23607,0,0,0,0,0
8347,38186,23505,0,0,0,0,0
8267,38131,23395,0,0,0,0,0
8178,38074,23288,0,0,0,0,0
8079,38007,23176,0,0,0,0,0
7982,37932,23051,0,0,0,0,0
7902,37864,22932,0,0,0,0,0
7827,37805,22832,0,0,0,0,0
7748,37745,22732,0,0,0,0,0
7675,37684,22621,0,0,0,0,0
7615,37631,22516,0,0,0,0,0
7554,37587,22427,0,0,0,0,0
7488,37540,22334,0,0,0,0,0
7428,37488,22230,0,0,0,0,0
7383,37444,22139,0,0,0,0,0
7340,37409,22065,0,0,0,0,0
7287,37374,21987,0,0,0,0,0
7234,37337,21900,0,0,0,0,0
7190,37306,21822,0,0,0,0,0
7141,37274,21750,0,0,0,0,0
7080,37230,21661,0,0,0,0,0
7018,37179,21560,0,0,0,0,0
6968,37136,21478,0,0,0,0,0
6928,37105,21427,0,0,0,0,0
6904,37086,21398,0,0,0,0,0
6916,37092,21402,0,0,0,0,0
6972,37136,21465,0,0,0,0,0
7066,37214,21589,0,0,0,0,0
7200,37320,21756,0,0,0,0,0
7388,37463,21975,0,0,0,0,0
7631,37650,22269,0,0,0,0,0
7918,37876,22630,0,0,0,0,0
8239,38129,23030,0,0,0,0,0
8596,38411,23471,0,0,0,0,0
8982,38720,23963,0,0,0,0,0
9376,39039,24482,0,0,0,0,0
9770,39354,24996,0,0,0,0,0
10166,39666,25504,0,0,0,0,0
10555,39973,26014,0,0,0,0,0
10924,40260,26506,0,0,0,0,0
11270,40521,26957,0,0,0,0,0
11592,40761,27374,0,0,0,0,0
11875,40978,27760,0,0,0,0,0
12107,41159,28098,0,0,0,0,0
12299,41302,28376,0,0,0,0,0
12459,41415,28607,0,0,0,0,0
12581,41503,28804,0,0,0,0,0
12660,41560,28956,0,0,0,0,0
12711,41593,29057,0,0,0,0,0
12748,41615,29129,0,0,0,0,0
12768,41632,29193,0,0,0,0,0
12768,41635,29238,0,0,0,0,0
12763,41628,29260,0,0,0,0,0
12761,41620,29278,0,0,0,0,0
12746,41602,29289,0,0,0,0,0
12707,41564,29275,0,0,0,0,0
12658,41515,29237,0,0,0,0,0
12616,41474,29204,0,0,0,0,0
12584,41446,29192,0,0,0,0,0
12566,41433,29193,0,0,0,0,0
12582,41445,29208,0,0,0,0,0
12637,41490,29257,0,0,0,0,0
12719,41558,29339,0,0,0,0,0
12816,41637,29429,0,0,0,0,0
12928,41723,29513,0,0,0,0,0
13042,41810,29600,0,0,0,0,0
13131,41881,29680,0,0,0,0,0
13184,41921,29725,0,0,0,0,0
13210,41932,29737,0,0,0,0,0
13208,41922,29736,0,0,0,0,0
13171,41891,29717,0,0,0,0,0
13108,41839,29663,0,0,0,0,0
13039,41780,29587,0,0,0,0,0
12973,41723,29514,0,0,0,0,0
12905,41668,29444,0,0,0,0,0
12838,41613,29357,0,0,0,0,0
12783,41567,29259,0,0,0,0,0
12738,41527,29171,0,0,0,0,0
12687,41482,29084,0,0,0,0,0
12621,41424,28978,0,0,0,0,0
12543,41357,28858,0,0,0,0,0
12448,41281,28739,0,0,0,0,0
12336,41194,28608,0,0,0,0,0
12221,41099,28460,0,0,0,0,0
12124,41014,28323,0,0,0,0,0
12047,40951,28220,0,0,0,0,0
11991,40909,28144,0,0,0,0,0
11966,40889,28081,0,0,0,0,0
11973,40896,28050,0,0,0,0,0
12000,40923,28061,0,0,0,0,0
12036,40954,28089,0,0,0,0,0
12080,40985,28109,0,0,0,0,0
12134,41020,28134,0,0,0,0,0
12180,41052,28166,0,0,0,0,0
12203,41068,28183,0,0,0,0,0
12216,41074,28180,0,0,0,0,0
12226,41077,28175,0,0,0,0,0
12220,41074,28174,0,0,0,0,0
12196,41057,28158,0,0,0,0,0
12167,41032,28121,0,0,0,0,0
12143,41009,28083,0,0,0,0,0
12115,40987,28050,0,0,0,0,0
12076,40955,28002,0,0,0,0,0
12031,40912,27936,0,0,0,0,0
11983,40866,27872,0,0,0,0,0
11921,40809,27805,0,0,0,0,0
11839,40732,27709,0,0,0,0,0
11744,40642,27586,0,0,0,0,0
11642,40552,27460,0,0,0,0,0
11524,40460,27336,0,0,0,0,0
11392,40359,27193,0,0,0,0,0
11266,40258,27037,0,0,0,0,0
11149,40164,26890,0,0,0,0,0
11028,40069,26749,0,0,0,0,0
10904,39969,26598,0,0,0,0,0
10792,39873,26450,0,0,0,0,0
10697,39790,26325,0,0,0,0,0
10609,39715,26213,0,0,0,0,0
10525,39646,26092,0,0,0,0,0
10450,39586,25970,0,0,0,0,0
10379,39532,25863,0,0,0,0,0
10301,39474,25761,0,0,0,0,0
10222,39409,25642,0,0,0,0,0
10149,39346,25522,0,0,0,0,0
10077,39288,25420,0,0,0,0,0
9998,39231,25321,0,0,0,0,0
9924,39173,25212,0,0,0,0,0
9859,39118,25105,0,0,0,0,0
9795,39066,25014,0,0,0,0,0
9725,39012,24921,0,0,0,0,0
9659,38956,24815,0,0,0,0,0
9609,38909,24716,0,0,0,0,0
9568,38872,24637,0,0,0,0,0
9525,38838,24564,0,0,0,0,0
9488,38807,24483,0,0,0,0,0
9456,38778,24408,0,0,0,0,0
9414,38745,24345,0,0,0,0,0
9351,38698,24269,0,0,0,0,0
9281,38641,24169,0,0,0,0,0
9219,38587,24072,0,0,0,0,0
9162,38540,23990,0,0,0,0,0
9106,38496,23907,0,0,0,0,0
9062,38459,23823,0,0,0,0,0
9035,38438,23758,0,0,0,0,0
9016,38427,23712,0,0,0,0,0
8998,38417,23664,0,0,0,0,0
8988,38409,23616,0,0,0,0,0
8993,38409,23586,0,0,0,0,0
9000,38411,23569,0,0,0,0,0
9001,38404,23540,0,0,0,0,0
9001,38395,23500,0,0,0,0,0
9002,38392,23469,0,0,0,0,0
8993,38386,23441,0,0,0,0,0
8970,38368,23390,0,0,0,0,0
8941,38344,23322,0,0,0,0,0
8904,38315,23255,0,0,0,0,0
8849,38269,23182,0,0,0,0,0
8776,38203,23084,0,0,0,0,0
8701,38131,22972,0,0,0,0,0
8631,38063,22867,0,0,0,0,0
8560,37997,22766,0,0,0,0,0
8491,37935,22657,0,0,0,0,0
8432,37884,22554,0,0,0,0,0
8379,37845,22472,0,0,0,0,0
8323,37806,22395,0,0,0,0,0
8266,37765,22310,0,0,0,0,0
8216,37733,22230,0,0,0,0,0
8170,37708,22171,0,0,0,0,0
8122,37682,22120,0,0,0,0,0
8083,37652,22059,0,0,0,0,0
8057,37626,21998,0,0,0,0,0
8034,37604,21952,0,0,0,0,0
8002,37576,21904,0,0,0,0,0
7969,37540,21836,0,0,0,0,0
7942,37506,21766,0,0,0,0,0
7903,37470,21702,0,0,0,0,0
7844,37421,21626,0,0,0,0,0
7776,37365,21531,0,0,0,0,0
7704,37309,21438,0,0,0,0,0
7617,37247,21348,0,0,0,0,0
7506,37168,21237,0,0,0,0,0
7385,37076,21099,0,0,0,0,0
7262,36983,20956,0,0,0,0,0
7132,36887,20817,0,0,0,0,0
6995,36788,20667,0,0,0,0,0
6869,36692,20513,0,0,0,0,0
6760,36610,20377,0,0,0,0,0
6656,36535,20257,0,0,0,0,0
6549,36459,20135,0,0,0,0,0
6449,36383,20012,0,0,0,0,0
6358,36314,19907,0,0,0,0,0
6266,36247,19811,0,0,0,0,0
6172,36176,19707,0,0,0,0,0
6091,36107,19606,0,0,0,0,0
6038,36058,19541,0,0,0,0,0
6019,36036,19519,0,0,0,0,0
6040,36046,19534,0,0,0,0,0
6117,36102,19604,0,0,0,0,0
6253,36212,19752,0,0,0,0,0
6440,36366,19971,0,0,0,0,0
6677,36554,20241,0,0,0,0,0
6968,36778,20567,0,0,0,0,0
7302,37038,20956,0,0,0,0,0
7658,37319,21385,0,0,0,0,0
8035,37612,21832,0,0,0,0,0
8439,37920,22307,0,0,0,0,0
8859,38242,22820,0,0,0,0,0
9278,38566,23343,0,0,0,0,0
9691,38881,23848,0,0,0,0,0
10095,39185,24336,0,0,0,0,0
10470,39474,24810,0,0,0,0,0
10801,39735,25245,0,0,0,0,0
11094,39962,25628,0,0,0,0,0
11353,40162,25968,0,0,0,0,0
11571,40338,26272,0,0,0,0,0
11748,40483,26529,0,0,0,0,0
11906,40604,26738,0,0,0,0,0
12063,40720,26932,0,0,0,0,0
12220,40838,27130,0,0,0,0,0
12374,40954,27320,0,0,0,0,0
12539,41074,27498,0,0,0,0,0
12721,41206,27680,0,0,0,0,0
12904,41343,27865,0,0,0,0,0
13078,41474,28032,0,0,0,0,0
13250,41597,28176,0,0,0,0,0
13417,41716,28317,0,0,0,0,0
13562,41824,28456,0,0,0,0,0
13680,41910,28570,0,0,0,0,0
13781,41979,28658,0,0,0,0,0
13869,42037,28741,0,0,0,0,0
13933,42082,28816,0,0,0,0,0
13976,42111,28864,0,0,0,0,0
14009,42130,28889,0,0,0,0,0
14037,42149,28917,0,0,0,0,0
14051,42167,28946,0,0,0,0,0
14054,42176,28960,0,0,0,0,0
14058,42180,28964,0,0,0,0,0
14059,42181,28974,0,0,0,0,0
14045,42172,28978,0,0,0,0,0
14026,42152,28960,0,0,0,0,0
14013,42133,28929,0,0,0,0,0
14006,42120,28904,0,0,0,0,0
13990,42103,28875,0,0,0,0,0
13963,42078,28822,0,0,0,0,0
13931,42048,28756,0,0,0,0,0
13887,42014,28695,0,0,0,0,0
13826,41972,28630,0,0,0,0,0
13762,41925,28546,0,0,0,0,0
13712,41883,28454,0,0,0,0,0
13669,41847,28374,0,0,0,0,0
13625,41812,28301,0,0,0,0,0
13590,41778,28226,0,0,0,0,0
13571,41753,28163,0,0,0,0,0
13562,41735,28125,0,0,0,0,0
13548,41716,28094,0,0,0,0,0
13532,41694,28055,0,0,0,0,0
13527,41677,28024,0,0,0,0,0
13524,41663,28008,0,0,0,0,0
13516,41647,27993,0,0,0,0,0
13509,41633,27973,0,0,0,0,0
13504,41625,27964,0,0,0,0,0
13487,41617,27970,0,0,0,0,0
13454,41600,27963,0,0,0,0,0
13417,41576,27938,0,0,0,0,0
13389,41557,27920,0,0,0,0,0
13363,41541,27910,0,0,0,0,0
13336,41523,27888,0,0,0,0,0
13315,41507,27854,0,0,0,0,0
13304,41497,27829,0,0,0,0,0
13289,41486,27810,0,0,0,0,0
13263,41467,27774,0,0,0,0,0
13235,41443,27721,0,0,0,0,0
13204,41413,27671,0,0,0,0,0
13156,41373,27623,0,0,0,0,0
13087,41316,27551,0,0,0,0,0
13011,41247,27460,0,0,0,0,0
12929,41173,27371,0,0,0,0,0
12829,41091,27276,0,0,0,0,0
12712,40995,27155,0,0,0,0,0
12589,40892,27013,0,0,0,0,0
12462,40788,26874,0,0,0,0,0
12325,40683,26734,0,0,0,0,0
12187,40577,26580,0,0,0,0,0
12061,40481,26429,0,0,0,0,0
11947,40397,26302,0,0,0,0,0
11835,40314,26183,0,0,0,0,0
11728,40228,26053,0,0,0,0,0
11636,40145,25922,0,0,0,0,0
11550,40070,25806,0,0,0,0,0
11462,39996,25692,0,0,0,0,0
11372,39918,25565,0,0,0,0,0
11286,39841,25437,0,0,0,0,0
11200,39770,25323,0,0,0,0,0
11103,39694,25209,0,0,0,0,0
11007,39615,25086,0,0,0,0,0
10928,39547,24975,0,0,0,0,0
10860,39491,24888,0,0,0,0,0
10801,39447,24811,0,0,0,0,0
10763,39418,24736,0,0,0,0,0
10750,39408,24681,0,0,0,0,0
10745,39410,24650,0,0,0,0,0
10729,39405,24615,0,0,0,0,0
10708,39388,24562,0,0,0,0,0
10686,39369,24504,0,0,0,0,0
10648,39344,24446,0,0,0,0,0
10586,39300,24367,0,0,0,0,0
10514,39241,24263,0,0,0,0,0
10440,39178,24158,0,0,0,0,0
10355,39109,24058,0,0,0,0,0
10254,39030,23946,0,0,0,0,0
10152,38949,23825,0,0,0,0,0
10060,38879,23719,0,0,0,0,0
9972,38820,23629,0,0,0,0,0
9887,38763,23532,0,0,0,0,0
9814,38706,23427,0,0,0,0,0
9754,38657,23333,0,0,0,0,0
9691,38610,23251,0,0,0,0,0
9616,38552,23158,0,0,0,0,0
9540,38491,23058,0,0,0,0,0
9463,38433,22969,0,0,0,0,0
9378,38371,22882,0,0,0,0,0
9286,38301,22781,0,0,0,0,0
9206,38234,22677,0,0,0,0,0
9137,38176,22592,0,0,0,0,0
9071,38123,22515,0,0,0,0,0
9009,38067,22424,0,0,0,0,0
8956,38012,22326,0,0,0,0,0
8898,37958,22239,0,0,0,0,0
8825,37899,22153,0,0,0,0,0
8747,37835,22053,0,0,0,0,0
8673,37771,21947,0,0,0,0,0
8593,37708,21854,0,0,0,0,0
8504,37643,21762,0,0,0,0,0
8422,37581,21662,0,0,0,0,0
8356,37535,21571,0,0,0,0,0
8296,37504,21501,0,0,0,0,0
8239,37477,21434,0,0,0,0,0
8194,37450,21360,0,0,0,0,0
8163,37427,21294,0,0,0,0,0
8127,37402,21239,0,0,0,0,0
8076,37368,21171,0,0,0,0,0
8021,37322,21085,0,0,0,0,0
7966,37273,21000,0,0,0,0,0
7903,37217,20924,0,0,0,0,0
7826,37153,20839,0,0,0,0,0
7753,37091,20753,0,0,0,0,0
7702,37049,20693,0,0,0,0,0
7672,37031,20673,0,0,0,0,0
7672,37037,20683,0,0,0,0,0
7721,37073,20730,0,0,0,0,0
7826,37153,20843,0,0,0,0,0
7980,37274,21027,0,0,0,0,0
8175,37424,21260,0,0,0,0,0
8419,37606,21541,0,0,0,0,0
8709,37827,21885,0,0,0,0,0
9022,38073,22280,0,0,0,0,0
9341,38328,22694,0,0,0,0,0
