green_channel,red_channel,ir_channel,Anomaly_ch2
36412,53957,24489,0
36335,53888,24346,0
36259,53817,24200,0
36184,53746,24052,0
36113,53676,23905,0
36048,53608,23771,0
35990,53545,23651,0
35936,53487,23546,0
35887,53434,23455,0
35845,53388,23382,0
35813,53352,23329,0
35795,53329,23294,0
35789,53318,23276,0
35791,53314,23271,0
35798,53315,23276,0
35806,53321,23287,0
35812,53329,23302,0
35817,53341,23321,0
35820,53351,23337,0
35819,53358,23343,0
35817,53362,23344,0
35812,53361,23338,0
35801,53351,23319,0
35786,53333,23290,0
35770,53312,23254,0
35745,53286,23208,0
35712,53255,23150,0
35673,53222,23081,0
35629,53183,23005,0
35577,53136,22917,0
35520,53081,22818,0
35465,53023,22712,0
35410,52964,22606,0
35353,52905,22500,0
35292,52846,22392,0
35223,52784,22280,0
35148,52717,22161,0
35069,52644,22031,0
34988,52569,21890,0
34907,52496,21746,0
34824,52420,21600,0
34737,52335,21451,0
34647,52242,21297,0
34559,52150,21143,0
34473,52061,20990,0
34384,51972,20835,0
34291,51886,20678,0
34197,51804,20523,0
34100,51721,20369,0
34001,51637,20208,0
33903,51551,20042,0
33806,51465,19876,0
33712,51378,19714,0
33620,51288,19556,0
33525,51197,19402,0
33429,51108,19253,0
33337,51022,19112,0
33249,50940,18976,0
33164,50861,18836,0
33080,50784,18691,0
32995,50708,18543,0
32908,50631,18394,0
32819,50555,18242,0
32731,50484,18090,0
32646,50417,17938,0
32562,50346,17782,0
32480,50271,17625,0
32398,50191,17472,0
32315,50107,17324,0
32232,50023,17180,0
32151,49941,17042,0
32072,49858,16911,0
31992,49777,16789,0
31914,49704,16672,0
31839,49638,16562,0
31770,49580,16460,0
31704,49526,16360,0
31637,49474,16258,0
31574,49426,16156,0
31518,49381,16059,0
31465,49336,15969,0
31416,49291,15879,0
31372,49246,15793,0
31330,49200,15713,0
31285,49150,15634,0
31237,49098,15553,0
31184,49048,15469,0
31132,49002,15383,0
31082,48958,15299,0
31031,48909,15210,0
30978,48856,15111,0
30920,48800,15010,0
30858,48742,14911,0
30794,48685,14811,0
30728,48627,14712,0
30660,48571,14613,0
30590,48515,14507,0
30521,48460,14393,0
30465,48413,14291,0
30427,48386,14226,0
30422,48393,14227,0
30476,48456,14328,0
30614,48596,14566,0
30846,48822,14966,0
31171,49133,15529,0
31582,49524,16240,0
32066,49983,17069,0
32603,50491,17977,0
33167,51025,18924,0
33739,51565,19872,0
34301,52097,20798,0
34840,52601,21678,0
35344,53063,22493,0
35803,53476,23231,0
36209,53838,23887,0
36555,54147,24454,0
36843,54401,24932,0
37081,54609,25326,0
37276,54778,25647,0
37434,54912,25900,0
37557,55012,26091,0
37651,55085,26229,0
37714,55132,26327,0
37751,55157,26391,0
37769,55167,26429,0
37774,55169,26447,0
37767,55161,26447,0
37749,55146,26433,0
37726,55127,26413,0
37703,55107,26388,0
37681,55088,26359,0
37659,55067,26323,0
37636,55040,26274,0
37609,55006,26210,0
37579,54964,26134,0
37540,54915,26051,0
37494,54861,25962,0
37442,54807,25872,0
37386,54753,25780,0
37325,54696,25678,0
37260,54635,25564,0
37187,54567,25440,0
37107,54492,25310,0
37025,54414,25176,0
36943,54339,25042,0
36867,54267,24913,0
36798,54199,24789,0
36733,54133,24671,0
36673,54070,24561,0
36621,54015,24467,0
36577,53969,24386,0
36540,53930,24315,0
36513,53899,24255,0
36500,53876,24213,0
36496,53858,24186,0
36495,53849,24169,0
36497,53851,24158,0
36504,53859,24156,0
36511,53869,24162,0
36516,53879,24171,0
36518,53889,24178,0
36515,53896,24179,0
36507,53896,24167,0
36493,53888,24142,0
36474,53871,24107,0
36447,53845,24066,0
36412,53810,24016,0
36372,53770,23954,0
36330,53724,23880,0
36284,53674,23798,0
36227,53620,23710,0
36163,53564,23612,0
36097,53506,23508,0
36028,53442,23399,0
35955,53373,23284,0
35881,53302,23160,0
35808,53235,23029,0
35734,53169,22897,0
35658,53098,22762,0
35581,53024,22624,0
35505,52952,22487,0
35431,52883,22351,0
35353,52813,22215,0
35272,52739,22077,0
35191,52662,21941,0
35109,52587,21807,0
35024,52512,21672,0
34934,52435,21529,0
34843,52357,21378,0
34753,52280,21226,0
34665,52202,21077,0
34581,52126,20934,0
34501,52055,20797,0
34423,51987,20662,0
34346,51917,20522,0
34272,51845,20379,0
34203,51773,20241,0
34134,51698,20110,0
34062,51621,19983,0
33989,51547,19856,0
33915,51476,19730,0
33837,51404,19601,0
33753,51333,19463,0
33666,51260,19316,0
33582,51185,19167,0
33499,51108,19020,0
33411,51028,18872,0
33317,50947,18726,0
33218,50864,18581,0
33117,50781,18434,0
33018,50698,18285,0
32921,50613,18138,0
32830,50525,17993,0
32742,50437,17849,0
32650,50348,17705,0
32556,50261,17562,0
32464,50178,17421,0
32373,50099,17283,0
32285,50024,17146,0
32206,49953,17014,0
32131,49884,16886,0
32055,49811,16760,0
31974,49734,16634,0
31894,49662,16511,0
31815,49593,16391,0
31739,49525,16272,0
31668,49463,16158,0
31604,49409,16052,0
31547,49359,15953,0
31493,49307,15857,0
31439,49255,15764,0
31384,49204,15679,0
31330,49156,15596,0
31275,49110,15507,0
31220,49066,15415,0
31166,49023,15323,0
31116,48977,15228,0
31065,48927,15131,0
31008,48875,15032,0
30947,48822,14934,0
30878,48767,14833,0
30802,48707,14721,0
30725,48645,14600,0
30652,48583,14480,0
30583,48520,14365,0
30523,48461,14266,0
30489,48423,14209,0
30503,48432,14229,0
30584,48508,14360,0
30749,48670,14634,0
31008,48927,15080,0
31364,49278,15699,0
31806,49710,16463,0
32317,50205,17336,0
32876,50743,18279,0
33459,51298,19256,0
34036,51845,20223,0
34588,52364,21146,0
35107,52849,22006,0
35589,53292,22797,0
36027,53687,23509,0
36415,54030,24134,0
36748,54323,24669,0
37022,54566,25116,0
37234,54758,25478,0
37395,54905,25760,0
37520,55015,25975,0
37618,55097,26136,0
37688,55154,26250,0
37733,55185,26323,0
37760,55197,26367,0
37773,55199,26389,0
37775,55194,26392,0
37771,55181,26377,0
37764,55160,26348,0
37748,55130,26307,0
37721,55094,26257,0
37687,55052,26197,0
37643,55008,26129,0
37587,54960,26050,0
37529,54910,25962,0
37474,54856,25866,0
37420,54796,25766,0
37361,54731,25660,0
37294,54663,25547,0
37220,54594,25427,0
37140,54521,25300,0
37057,54441,25164,0
36970,54358,25018,0
36882,54276,24869,0
36795,54197,24724,0
36708,54122,24583,0
36622,54050,24445,0
36545,53986,24316,0
36479,53933,24202,0
36422,53885,24099,0
36372,53843,24009,0
36335,53812,23939,0
36315,53795,23893,0
36310,53789,23867,0
36317,53794,23857,0
36335,53809,23866,0
36360,53828,23890,0
36386,53848,23919,0
36411,53867,23948,0
36434,53884,23978,0
36452,53896,24006,0
36458,53900,24020,0
36450,53895,24015,0
36434,53881,23997,0
36409,53858,23965,0
36375,53828,23921,0
36335,53795,23865,0
36290,53757,23797,0
36236,53710,23715,0
36177,53656,23622,0
36116,53600,23519,0
36055,53542,23411,0
35993,53480,23300,0
35926,53412,23187,0
35853,53341,23069,0
35777,53269,22946,0
35696,53193,22817,0
35607,53110,22677,0
35517,53024,22529,0
35430,52938,22379,0
35341,52854,22228,0
35250,52772,22077,0
35159,52690,21924,0
35066,52609,21768,0
34969,52525,21609,0
34868,52441,21445,0
34771,52364,21281,0
34680,52290,21120,0
34589,52213,20960,0
34498,52135,20803,0
34410,52058,20652,0
34322,51978,20508,0
34235,51896,20365,0
34149,51812,20222,0
34067,51729,20082,0
33987,51646,19947,0
33909,51564,19814,0
33834,51485,19684,0
33762,51414,19559,0
33692,51347,19435,0
33618,51278,19304,0
33542,51208,19171,0
33470,51143,19043,0
33399,51079,18921,0
33328,51015,18801,0
33260,50953,18682,0
33193,50892,18565,0
33124,50828,18447,0
33050,50759,18326,0
32972,50691,18203,0
32893,50627,18081,0
32818,50567,17963,0
32743,50507,17845,0
32670,50447,17731,0
32600,50387,17621,0
32528,50324,17509,0
32456,50259,17392,0
32387,50195,17275,0
32318,50130,17160,0
32244,50061,17048,0
32170,49995,16939,0
32101,49934,16829,0
32035,49873,16715,0
31969,49812,16603,0
31903,49752,16497,0
31838,49692,16395,0
31775,49633,16297,0
31715,49575,16204,0
31654,49520,16113,0
31593,49469,16020,0
31532,49422,15926,0
31469,49374,15823,0
31405,49323,15716,0
31344,49273,15611,0
31284,49221,15510,0
31222,49164,15410,0
31157,49100,15302,0
31092,49034,15190,0
31032,48971,15085,0
30976,48910,14985,0
30921,48857,14894,0
30876,48817,14824,0
30853,48799,14790,0
30863,48813,14812,0
30924,48879,14919,0
31064,49022,15153,0
31299,49254,15541,0
31623,49572,16084,0
32029,49965,16766,0
32500,50419,17560,0
33017,50915,18429,0
33557,51433,19335,0
34105,51952,20244,0
34639,52450,21126,0
35142,52912,21960,0
35604,53336,22734,0
36024,53718,23435,0
36399,54058,24060,0
36725,54351,24601,0
36997,54596,25055,0
37223,54796,25429,0
37407,54954,25728,0
37549,55071,25959,0
37654,55153,26129,0
37729,55206,26249,0
37773,55237,26328,0
37790,55251,26373,0
37789,55251,26386,0
37777,55239,26371,0
37755,55217,26336,0
37723,55185,26286,0
37685,55143,26224,0
37646,55096,26157,0
37606,55043,26089,0
37559,54987,26015,0
37505,54935,25929,0
37448,54887,25833,0
37386,54834,25731,0
37320,54771,25621,0
37250,54700,25499,0
37176,54624,25371,0
37098,54543,25237,0
37011,54456,25094,0
36919,54367,24944,0
36823,54275,24789,0
36723,54184,24633,0
36620,54098,24477,0
36519,54019,24322,0
36422,53945,24171,0
36333,53874,24031,0
36254,53806,23904,0
36189,53743,23792,0
36140,53691,23704,0
36104,53649,23638,0
36076,53617,23583,0
36055,53595,23537,0
36042,53583,23506,0
36036,53576,23493,0
36034,53573,23494,0
36037,53573,23505,0
36045,53578,23524,0
36059,53590,23545,0
36068,53604,23560,0
36071,53617,23569,0
36072,53628,23571,0
36067,53632,23565,0
36051,53624,23547,0
36029,53606,23520,0
36005,53583,23485,0
35974,53554,23442,0
35935,53517,23385,0
35892,53473,23316,0
35848,53426,23239,0
35801,53377,23157,0
35750,53329,23066,0
35695,53281,22969,0
35636,53229,22867,0
35571,53171,22754,0
35501,53107,22628,0
35433,53040,22500,0
35368,52975,22379,0
35305,52909,22265,0
35240,52842,22149,0
35176,52777,22030,0
35114,52713,21912,0
35050,52652,21789,0
34983,52591,21661,0
34916,52529,21531,0
34850,52465,21404,0
34781,52399,21275,0
34708,52332,21141,0
34633,52265,21004,0
34557,52200,20868,0
34480,52134,20736,0
34403,52066,20608,0
34324,51995,20482,0
34243,51920,20354,0
34164,51846,20222,0
34089,51775,20091,0
34016,51705,19964,0
33944,51635,19838,0
33868,51565,19713,0
33789,51497,19590,0
33708,51428,19468,0
33622,51356,19342,0
33534,51282,19211,0
33447,51206,19077,0
33361,51127,18942,0
33274,51043,18805,0
33187,50957,18660,0
33106,50873,18514,0
33028,50793,18370,0
32946,50712,18225,0
32857,50630,18081,0
32766,50548,17941,0
32678,50469,17805,0
32591,50391,17672,0
32507,50315,17540,0
32424,50241,17411,0
32339,50166,17283,0
32251,50088,17153,0
32162,50011,17024,0
32078,49939,16897,0
31999,49869,16772,0
31923,49802,16645,0
31850,49736,16513,0
31780,49670,16383,0
31713,49605,16262,0
31644,49541,16144,0
31574,49479,16024,0
31503,49417,15904,0
31428,49353,15789,0
31352,49293,15681,0
31287,49246,15589,0
31243,49217,15523,0
31227,49211,15502,0
31255,49240,15550,0
31344,49327,15701,0
31508,49490,15982,0
31754,49732,16404,0
32077,50050,16956,0
32469,50430,17618,0
32916,50856,18369,0
33396,51306,19180,0
33887,51768,20014,0
34376,52226,20841,0
34847,52667,21637,0
35292,53082,22384,0
35704,53465,23070,0
36078,53817,23690,0
36415,54134,24241,0
36713,54410,24718,0
36971,54642,25122,0
37189,54831,25459,0
37370,54980,25738,0
37516,55098,25959,0
37628,55186,26123,0
37709,55244,26235,0
37761,55275,26302,0
37784,55281,26330,0
37785,55274,26328,0
37775,55260,26305,0
37757,55237,26263,0
37726,55203,26201,0
37685,55161,26127,0
37633,55110,26044,0
37576,55051,25955,0
37515,54987,25858,0
37452,54922,25755,0
37383,54856,25648,0
37308,54786,25536,0
37226,54711,25412,0
37142,54634,25278,0
37058,54556,25137,0
36975,54475,24990,0
36889,54388,24834,0
36802,54300,24674,0
36713,54213,24511,0
36623,54127,24350,0
36530,54042,24192,0
36439,53960,24038,0
36353,53884,23893,0
36276,53815,23762,0
36208,53753,23643,0
36153,53702,23541,0
36112,53663,23465,0
36084,53636,23414,0
36071,53620,23384,0
36075,53615,23372,0
36090,53620,23378,0
36115,53634,23401,0
36146,53656,23436,0
36178,53683,23476,0
36209,53712,23515,0
36233,53739,23550,0
36252,53760,23576,0
36268,53778,23593,0
36280,53791,23606,0
36286,53795,23613,0
36287,53790,23609,0
36284,53779,23594,0
36278,53765,23573,0
36264,53748,23543,0
36242,53728,23502,0
36214,53706,23447,0
36181,53680,23381,0
36146,53651,23303,0
36107,53615,23215,0
36065,53571,23120,0
36016,53519,23018,0
35958,53460,22909,0
35889,53394,22794,0
35816,53324,22674,0
35741,53250,22552,0
35662,53173,22426,0
35582,53092,22297,0
35500,53009,22167,0
35414,52924,22032,0
35323,52837,21888,0
35231,52749,21736,0
35141,52664,21580,0
35052,52581,21427,0
34962,52497,21273,0
34869,52413,21116,0
34779,52333,20964,0
34692,52253,20818,0
34603,52169,20668,0
34511,52084,20515,0
34420,52006,20364,0
34332,51935,20219,0
34247,51865,20074,0
34163,51794,19928,0
34086,51723,19789,0
34013,51653,19658,0
33941,51583,19527,0
33867,51513,19395,0
33793,51444,19267,0
33718,51375,19143,0
33640,51307,19018,0
33564,51239,18890,0
33493,51175,18763,0
33424,51109,18638,0
33357,51043,18518,0
33293,50978,18402,0
33233,50917,18292,0
33174,50858,18187,0
33113,50797,18080,0
33052,50732,17969,0
32991,50668,17857,0
32926,50608,17743,0
32857,50550,17627,0
32788,50491,17514,0
32719,50429,17404,0
32649,50365,17297,0
32581,50303,17195,0
32516,50245,17095,0
32450,50188,16996,0
32384,50135,16898,0
32319,50087,16799,0
32253,50037,16700,0
32186,49981,16600,0
32118,49922,16495,0
32053,49869,16386,0
31998,49823,16285,0
31954,49784,16205,0
31930,49766,16167,0
31941,49787,16196,0
32006,49863,16320,0
32145,50006,16562,0
32365,50221,16934,0
32667,50508,17440,0
33041,50865,18074,0
33472,51276,18811,0
33946,51725,19614,0
34450,52196,20452,0
34961,52673,21297,0
35457,53138,22120,0
35926,53576,22893,0
36361,53976,23602,0
36755,54332,24246,0
37102,54641,24818,0
37400,54908,25313,0
37658,55139,25734,0
37878,55333,26088,0
38058,55485,26376,0
38199,55601,26600,0
38305,55686,26772,0
38382,55748,26901,0
38434,55792,26993,0
38471,55821,27056,0
38497,55839,27095,0
38512,55846,27114,0
38515,55842,27114,0
38507,55830,27097,0
38492,55812,27068,0
38470,55788,27029,0
38442,55760,26978,0
38412,55730,26918,0
38378,55697,26851,0
38339,55656,26776,0
38293,55606,26695,0
38245,55555,26612,0
38198,55505,26528,0
38151,55452,26440,0
38100,55392,26341,0
38043,55323,26227,0
37979,55248,26107,0
37906,55173,25984,0
37827,55097,25856,0
37747,55023,25723,0
37670,54950,25590,0
37597,54880,25458,0
37528,54809,25330,0
37464,54741,25208,0
37407,54685,25097,0
37358,54643,25005,0
37320,54612,24930,0
37292,54585,24871,0
37271,54563,24829,0
37256,54547,24800,0
37247,54537,24780,0
37246,54535,24771,0
37254,54541,24775,0
37269,54551,24788,0
37285,54559,24801,0
37303,54568,24816,0
37317,54577,24829,0
37321,54580,24835,0
37318,54580,24830,0
37315,54581,24821,0
37309,54580,24804,0
37300,54571,24775,0
37284,54555,24735,0
37264,54532,24688,0
37238,54503,24634,0
37204,54466,24569,0
37163,54423,24494,0
37118,54376,24414,0
37068,54327,24332,0
37008,54272,24241,0
36940,54212,24138,0
36868,54149,24029,0
36794,54080,23913,0
36720,54007,23789,0
36643,53936,23664,0
36565,53869,23541,0
36486,53801,23416,0
36407,53731,23282,0
36329,53658,23141,0
36253,53583,23001,0
36175,53506,22863,0
36091,53427,22722,0
36006,53346,22574,0
35921,53262,22423,0
35836,53175,22273,0
35753,53091,22125,0
35669,53011,21978,0
35584,52933,21827,0
35496,52855,21672,0
35408,52774,21517,0
35323,52693,21364,0
35240,52611,21214,0
35158,52530,21066,0
35074,52453,20918,0
34991,52381,20771,0
34910,52312,20626,0
34825,52242,20478,0
34734,52166,20323,0
34639,52083,20165,0
34543,51995,20010,0
34446,51902,19860,0
34349,51807,19712,0
34257,51720,19567,0
34171,51638,19426,0
34087,51559,19289,0
34004,51481,19149,0
33920,51404,19007,0
33837,51326,18869,0
33756,51247,18735,0
33681,51171,18606,0
33609,51101,18483,0
33538,51033,18361,0
33467,50966,18240,0
33394,50902,18117,0
33319,50840,17997,0
33242,50780,17883,0
33168,50722,17774,0
33099,50669,17666,0
33034,50619,17556,0
32971,50567,17445,0
32907,50512,17330,0
32843,50456,17213,0
32781,50398,17100,0
32718,50334,16994,0
32654,50268,16891,0
32590,50208,16788,0
32525,50152,16686,0
32462,50095,16584,0
32398,50033,16477,0
32333,49964,16366,0
32264,49892,16255,0
32194,49821,16144,0
32127,49761,16041,0
32076,49723,15967,0
32060,49719,15946,0
32099,49765,16012,0
32206,49878,16198,0
32396,50071,16528,0
32669,50344,17008,0
33019,50689,17621,0
33438,51097,18344,0
33912,51553,19148,0
34424,52039,20006,0
34952,52533,20885,0
35478,53018,21754,0
35981,53480,22586,0
36452,53907,23361,0
36882,54295,24068,0
37270,54643,24702,0
37613,54948,25260,0
37908,55210,25741,0
38154,55429,26146,0
38355,55609,26477,0
38517,55753,26744,0
38648,55867,26957,0
38749,55951,27122,0
38823,56011,27246,0
38872,56050,27334,0
38897,56069,27388,0
38906,56074,27415,0
38907,56070,27422,0
38902,56060,27416,0
38892,56043,27398,0
38878,56020,27368,0
38860,55990,27328,0
38837,55957,27282,0
38808,55922,27227,0
38773,55883,27160,0
38733,55841,27084,0
38692,55800,27005,0
38654,55757,26920,0
38612,55709,26825,0
38565,55654,26721,0
38511,55592,26611,0
38448,55523,26491,0
38373,55447,26360,0
38291,55367,26225,0
38205,55288,26087,0
38118,55209,25945,0
38033,55133,25801,0
37954,55061,25663,0
37878,54990,25536,0
37803,54922,25416,0
37731,54858,25302,0
37669,54804,25203,0
37620,54760,25125,0
37583,54728,25067,0
37558,54711,25026,0
37545,54708,25002,0
37547,54712,24993,0
37559,54719,24995,0
37575,54729,25005,0
37591,54742,25019,0
37607,54757,25035,0
37619,54768,25050,0
37625,54777,25060,0
37626,54783,25065,0
37623,54786,25065,0
37615,54785,25054,0
37602,54780,25030,0
37582,54769,24994,0
37553,54746,24938,0
37514,54708,24863,0
37476,54664,24777,0
37441,54617,24691,0
37401,54566,24603,0
37348,54509,24510,0
37281,54450,24410,0
37209,54390,24306,0
37136,54328,24195,0
37063,54260,24075,0
36991,54185,23949,0
36918,54106,23822,0
36841,54020,23690,0
36761,53934,23552,0
36685,53852,23415,0
36607,53777,23278,0
36524,53705,23141,0
36438,53634,23002,0
36351,53562,22859,0
36261,53486,22707,0
36165,53405,22550,0
36070,53324,22393,0
35977,53244,22237,0
35881,53160,22079,0
35779,53070,21919,0
35675,52975,21758,0
35572,52879,21597,0
35470,52785,21440,0
35371,52692,21284,0
35276,52602,21128,0
35185,52513,20972,0
35098,52426,20817,0
35012,52342,20663,0
34925,52261,20510,0
34839,52180,20358,0
34755,52100,20209,0
34673,52022,20062,0
34593,51946,19915,0
34516,51872,19773,0
34438,51800,19634,0
34361,51727,19493,0
34285,51651,19351,0
34210,51573,19214,0
34134,51494,19080,0
34056,51414,18947,0
33979,51340,18818,0
33902,51272,18695,0
33821,51203,18575,0
33738,51135,18456,0
33658,51071,18334,0
33585,51013,18213,0
33521,50959,18097,0
33463,50903,17985,0
33406,50848,17879,0
33354,50795,17783,0
33301,50741,17688,0
33245,50690,17591,0
33187,50644,17494,0
33130,50600,17399,0
33074,50555,17301,0
33018,50508,17200,0
32964,50461,17099,0
32912,50410,17003,0
32861,50356,16911,0
32806,50299,16820,0
32751,50243,16734,0
32695,50193,16653,0
32636,50144,16570,0
32571,50089,16482,0
32504,50031,16387,0
32437,49971,16291,0
32372,49910,16193,0
32308,49848,16088,0
32244,49787,15978,0
32180,49725,15867,0
32112,49660,15753,0
32040,49594,15637,0
31968,49531,15524,0
31900,49475,15420,0
31845,49433,15335,0
31817,49416,15290,0
31833,49440,15318,0
31912,49526,15457,0
32074,49692,15738,0
32334,49950,16181,0
32692,50296,16786,0
33130,50714,17527,0
33626,51185,18362,0
34159,51695,19258,0
34712,52221,20187,0
35264,52742,21113,0
35798,53242,22001,0
36300,53710,22829,0
36761,54135,23587,0
37174,54512,24272,0
37538,54846,24878,0
37856,55140,25406,0
38129,55389,25855,0
38356,55589,26229,0
38540,55745,26530,0
38685,55864,26765,0
38795,55951,26946,0
38879,56015,27076,0
38943,56061,27166,0
38991,56094,27227,0
39020,56109,27264,0
39027,56101,27274,0
39017,56077,27259,0
38995,56045,27230,0
38965,56009,27191,0
38929,55971,27141,0
38889,55933,27080,0
38847,55896,27010,0
38804,55854,26931,0
38756,55806,26845,0
38704,55752,26755,0
38650,55696,26663,0
38591,55638,26566,0
38528,55579,26459,0
38463,55520,26347,0
38396,55459,26228,0
38327,55393,26103,0
38255,55324,25971,0
38179,55253,25834,0
38101,55181,25693,0
38019,55107,25548,0
37939,55033,25404,0
37867,54964,25272,0
37804,54902,25156,0
37745,54846,25055,0
37694,54799,24970,0
37655,54762,24902,0
37627,54733,24853,0
37603,54708,24819,0
37583,54687,24795,0
37573,54674,24781,0
37574,54674,24778,0
37580,54683,24781,0
37588,54696,24785,0
37596,54709,24788,0
37604,54725,24793,0
37610,54737,24799,0
37613,54742,24800,0
37616,54741,24797,0
37613,54739,24788,0
37602,54732,24769,0
37584,54719,24738,0
37563,54699,24698,0
37539,54672,24648,0
37509,54634,24588,0
37473,54585,24518,0
37430,54534,24439,0
37382,54486,24358,0
37331,54441,24269,0
37279,54397,24170,0
37224,54350,24067,0
37162,54294,23960,0
37093,54228,23845,0
37020,54153,23717,0
36941,54073,23586,0
36858,53992,23454,0
36770,53909,23316,0
36681,53826,23169,0
36593,53744,23019,0
36503,53663,22866,0
36408,53580,22708,0
36311,53492,22550,0
36213,53402,22396,0
36116,53311,22244,0
36017,53219,22091,0
35920,53131,21935,0
35828,53046,21781,0
35736,52965,21628,0
35640,52883,21474,0
35539,52799,21317,0
35439,52712,21157,0
35342,52626,20999,0
35250,52541,20838,0
35161,52457,20676,0
35076,52372,20515,0
34990,52287,20360,0
34903,52201,20210,0
34817,52115,20061,0
34730,52029,19912,0
34637,51943,19762,0
34539,51856,19608,0
34442,51775,19455,0
34347,51699,19304,0
34253,51620,19153,0
34161,51541,19004,0
34070,51460,18857,0
33982,51379,18712,0
33897,51296,18569,0
33818,51212,18430,0
33746,51130,18297,0
33676,51053,18172,0
33604,50978,18053,0
33533,50909,17937,0
33462,50846,17822,0
33387,50785,17705,0
33310,50725,17585,0
33237,50670,17465,0
33169,50620,17352,0
33101,50569,17242,0
33034,50515,17133,0
32969,50461,17025,0
32907,50407,16921,0
32846,50352,16818,0
32786,50297,16715,0
32728,50242,16615,0
32667,50188,16519,0
32602,50131,16425,0
32532,50073,16332,0
32459,50015,16240,0
32388,49960,16150,0
32321,49908,16056,0
32256,49855,15953,0
32194,49798,15846,0
32132,49737,15738,0
32067,49673,15628,0
31999,49606,15511,0
31926,49534,15388,0
31850,49460,15265,0
31772,49385,15143,0
31698,49315,15027,0
31642,49265,14937,0
31620,49250,14903,0
31647,49283,14951,0
31741,49382,15117,0
31916,49560,15430,0
32183,49827,15904,0
32543,50179,16531,0
32982,50601,17286,0
33480,51075,18133,0
34015,51578,19035,0
34561,52089,19955,0
35100,52596,20864,0
35620,53085,21736,0
36108,53539,22546,0
36552,53951,23276,0
36948,54323,23923,0
37297,54652,24494,0
37599,54933,24988,0
37855,55163,25404,0
38064,55345,25744,0
38231,55488,26015,0
38360,55599,26226,0
38456,55680,26382,0
38522,55734,26491,0
38564,55769,26563,0
38584,55788,26601,0
38588,55790,26609,0
38578,55776,26587,0
38556,55746,26543,0
38523,55704,26484,0
38479,55654,26412,0
38427,55598,26328,0
38369,55538,26236,0
38305,55473,26132,0
38236,55404,26019,0
38166,55336,25904,0
38095,55266,25785,0
38018,55192,25659,0
37935,55116,25524,0
37845,55037,25379,0
37748,54953,25223,0
37643,54861,25058,0
37534,54764,24888,0
37432,54668,24720,0
37334,54573,24556,0
37237,54480,24394,0
37146,54395,24236,0
37066,54318,24090,0
36995,54250,23956,0
36931,54188,23834,0
36878,54135,23728,0
36838,54095,23648,0
36808,54066,23594,0
36783,54043,23559,0
36768,54027,23536,0
36764,54023,23529,0
36769,54032,23538,0
36778,54046,23558,0
36794,54062,23580,0
36814,54081,23606,0
36835,54099,23631,0
36850,54111,23650,0
36859,54114,23661,0
36865,54113,23666,0
36867,54109,23666,0
36861,54097,23653,0
36846,54078,23626,0
36823,54054,23585,0
36794,54025,23533,0
36757,53991,23470,0
36714,53955,23399,0
36667,53915,23320,0
36612,53867,23233,0
36547,53811,23135,0
36477,53749,23027,0
36405,53682,22916,0
36330,53611,22799,0
36250,53536,22673,0
36165,53456,22537,0
36077,53377,22393,0
35987,53298,22245,0
35893,53214,22091,0
35797,53124,21931,0
35700,53034,21767,0
35603,52945,21599,0
35504,52856,21425,0
35399,52764,21250,0
35289,52670,21074,0
35181,52574,20900,0
35078,52478,20728,0
34979,52385,20562,0
34880,52291,20397,0
34779,52193,20224,0
34674,52091,20042,0
34566,51990,19860,0
34459,51890,19685,0
34353,51790,19512,0
34248,51694,19341,0
34146,51606,19174,0
34046,51522,19014,0
33946,51435,18853,0
33846,51343,18693,0
33749,51251,18534,0
33653,51161,18376,0
33555,51072,18217,0
33459,50982,18057,0
33366,50892,17897,0
33276,50801,17742,0
33186,50712,17589,0
33095,50627,17439,0
33008,50547,17294,0
32918,50470,17152,0
32824,50391,17013,0
32731,50313,16877,0
32641,50240,16745,0
32554,50169,16614,0
32468,50097,16482,0
32387,50027,16353,0
32309,49962,16229,0
32235,49900,16109,0
32164,49838,15990,0
32093,49776,15875,0
32020,49711,15762,0
31942,49643,15646,0
31866,49578,15529,0
31796,49516,15415,0
31729,49456,15305,0
31662,49395,15195,0
31591,49332,15084,0
31517,49269,14971,0
31442,49207,14857,0
31365,49140,14739,0
31284,49066,14614,0
31202,48990,14487,0
31118,48916,14359,0
31031,48840,14227,0
30943,48759,14090,0
30855,48679,13951,0
30769,48602,13816,0
30683,48525,13682,0
30597,48444,13542,0
30514,48364,13401,0
30433,48286,13261,0
30349,48205,13117,0
30261,48124,12974,0
30178,48053,12843,0
30107,47995,12735,0
30060,47960,12664,0
30053,47967,12663,0
30110,48035,12766,0
30251,48182,13008,0
30489,48421,13418,0
30830,48759,14014,0
31270,49191,14784,0
31790,49697,15689,0
32365,50249,16679,0
32966,50823,17704,0
33569,51395,18723,0
34155,51947,19704,0
34707,52463,20623,0
35211,52930,21460,0
35657,53340,22201,0
36040,53689,22840,0
36366,53981,23381,0
36640,54225,23834,0
36863,54422,24201,0
37036,54574,24484,0
37165,54689,24694,0
37257,54771,24844,0
37320,54822,24944,0
37352,54842,24996,0
37357,54839,25006,0
37344,54825,24985,0
37314,54799,24939,0
37267,54758,24870,0
37207,54703,24779,0
37135,54638,24673,0
37055,54562,24552,0
36964,54474,24415,0
36865,54378,24263,0
36764,54280,24100,0
36663,54180,23930,0
36557,54074,23751,0
36446,53963,23558,0
36332,53851,23359,0
36214,53735,23155,0
36089,53614,22944,0
35964,53494,22730,0
