green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0
60659,32677,41216,0,0
60537,32589,41088,0,0
60415,32500,40960,0,0
60301,32417,40841,0,0
60202,32353,40735,0,0
60117,32297,40634,0,0
60037,32243,40532,0,0
59967,32195,40436,0,0
59901,32152,40342,0,0
59829,32101,40243,0,0
59752,32043,40143,0,0
59680,31987,40049,0,0
59609,31936,39964,0,0
59528,31883,39882,0,0
59438,31826,39800,0,0
59349,31771,39714,0,0
59265,31716,39624,0,0
59179,31653,39527,0,0
59090,31585,39423,0,0
59002,31520,39317,0,0
58919,31460,39217,0,0
58838,31400,39122,0,0
58759,31342,39034,0,0
58687,31291,38958,0,0
58624,31249,38889,0,0
58560,31202,38818,0,0
58492,31152,38743,0,0
58428,31105,38671,0,0
58367,31061,38602,0,0
58305,31015,38532,0,0
58246,30968,38461,0,0
58197,30927,38396,0,0
58159,30895,38337,0,0
58125,30866,38280,0,0
58093,30837,38227,0,0
58059,30809,38179,0,0
58020,30778,38130,0,0
57975,30745,38077,0,0
57929,30717,38025,0,0
57885,30690,37975,0,0
57833,30652,37917,0,0
57759,30598,37848,0,0
57669,30536,37775,0,0
57574,30472,37703,0,0
57477,30404,37628,0,0
57372,30332,37547,0,0
57265,30260,37461,0,0
57165,30195,37372,0,0
57071,30129,37274,0,0
56980,30059,37171,0,0
56897,29992,37073,0,0
56819,29927,36980,0,0
56732,29853,36878,0,0
56633,29773,36766,0,0
56534,29693,36656,0,0
56436,29613,36548,0,0
56336,29534,36441,0,0
56239,29463,36341,0,0
56157,29407,36256,0,0
56087,29358,36176,0,0
56023,29307,36092,0,0
55968,29260,36010,0,0
55933,29231,35940,0,0
55923,29223,35887,0,0
55936,29229,35858,0,0
55972,29251,35857,0,0
56041,29300,35896,0,0
56153,29385,35980,0,0
56300,29501,36109,0,0
56486,29650,36288,0,0
56716,29836,36521,0,0
56986,30050,36804,0,0
57291,30286,37129,0,0
57639,30549,37497,0,0
58036,30843,37914,0,0
58466,31159,38372,0,0
58916,31486,38855,0,0
59383,31822,39349,0,0
59862,32166,39847,0,0
60343,32512,40345,0,0
60813,32854,40833,0,0
61269,33184,41303,0,0
61702,33496,41751,0,0
62101,33783,42170,0,0
62463,34045,42552,0,0
62789,34284,42899,0,0
63081,34499,43206,0,0
63329,34679,43463,0,0
63535,34824,43671,0,0
63705,34943,43843,0,0
63839,35039,43978,0,0
63933,35103,44073,0,0
63994,35142,44137,0,0
64033,35168,44183,0,0
64053,35182,44211,0,0
64056,35182,44218,0,0
64047,35173,44215,0,0
64034,35163,44212,0,0
64013,35150,44202,0,0
63982,35130,44180,0,0
63945,35107,44155,0,0
63912,35091,44139,0,0
63893,35088,44134,0,0
63881,35092,44132,0,0
63879,35102,44130,0,0
63890,35114,44133,0,0
63909,35125,44132,0,0
63927,35131,44123,0,0
63942,35130,44106,0,0
63954,35124,44084,0,0
63960,35114,44058,0,0
63954,35097,44023,0,0
63933,35069,43977,0,0
63895,35030,43921,0,0
63835,34976,43850,0,0
63754,34912,43765,0,0
63661,34846,43672,0,0
63566,34779,43575,0,0
63467,34708,43471,0,0
63363,34628,43359,0,0
63257,34544,43244,0,0
63154,34463,43131,0,0
63054,34384,43022,0,0
62957,34307,42921,0,0
62871,34240,42836,0,0
62810,34192,42770,0,0
62771,34164,42718,0,0
62749,34150,42682,0,0
62748,34150,42662,0,0
62766,34163,42655,0,0
62791,34181,42654,0,0
62817,34198,42658,0,0
62850,34222,42676,0,0
62894,34256,42710,0,0
62942,34294,42756,0,0
62988,34332,42806,0,0
63030,34371,42859,0,0
63064,34402,42908,0,0
63084,34421,42940,0,0
63092,34428,42960,0,0
63092,34426,42969,0,0
63083,34413,42965,0,0
63051,34385,42942,0,0
62995,34347,42907,0,0
62929,34305,42863,0,0
62855,34258,42810,0,0
62767,34200,42744,0,0
62669,34132,42664,0,0
62575,34065,42580,0,0
62484,33996,42492,0,0
62388,33921,42394,0,0
62290,33850,42293,0,0
62196,33787,42193,0,0
62100,33719,42085,0,0
61999,33640,41964,0,0
61893,33554,41841,0,0
61784,33467,41723,0,0
61671,33381,41608,0,0
61555,33297,41494,0,0
61439,33215,41381,0,0
61324,33139,41269,0,0
61212,33065,41155,0,0
61099,32988,41033,0,0
60992,32909,40912,0,0
60891,32831,40797,0,0
60784,32750,40683,0,0
60667,32666,40565,0,0
60550,32582,40447,0,0
60440,32501,40332,0,0
60339,32425,40222,0,0
60241,32347,40113,0,0
60146,32268,40005,0,0
60058,32192,39902,0,0
59978,32120,39804,0,0
59905,32052,39711,0,0
59839,31993,39625,0,0
59779,31944,39546,0,1
59719,31903,39468,0,1
59658,31863,39393,0,1
59599,31829,39324,0,1
59541,31795,39258,0,1
59477,31751,39182,0,1
59410,31704,39101,0,1
59350,31665,39026,0,1
59297,31629,38957,0,1
59239,31585,38883,0,1
59175,31534,38807,0,1
59111,31483,38737,0,1
59044,31434,38671,0,1
58969,31378,38599,0,1
58890,31320,38528,0,1
58816,31263,38466,0,1
58744,31206,38409,0,1
58669,31150,38348,0,1
58595,31092,38283,0,1
58524,31036,38214,0,1
58447,30980,38141,0,1
58358,30917,38055,0,1
58258,30843,37960,0,1
58150,30763,37866,0,1
58035,30680,37768,0,1
57918,30594,37662,0,1
57812,30516,37560,0,1
57730,30458,37471,0,1
57664,30411,37396,0,1
57608,30367,37327,0,1
57564,30327,37266,0,1
57536,30299,37211,0,1
57518,30280,37158,0,1
57500,30265,37102,0,1
57485,30251,37045,0,1
57469,30235,36990,0,1
57440,30208,36927,0,1
57397,30168,36852,0,1
57352,30123,36775,0,1
57303,30074,36698,0,1
57246,30016,36617,0,1
57185,29954,36532,0,1
57137,29908,36459,0,1
57118,29891,36415,0,1
57129,29900,36399,0,1
57180,29940,36421,0,1
57292,30020,36499,0,1
57465,30143,36637,0,1
57688,30300,36826,0,1
57962,30492,37068,0,1
58292,30727,37372,0,1
58673,31003,37737,0,1
59088,31308,38154,0,1
59533,31640,38614,0,1
60005,31999,39115,0,1
60496,32375,39643,0,1
60992,32752,40183,0,1
61484,33122,40722,0,1
61973,33487,41254,0,1
62449,33842,41770,0,1
62903,34179,42261,0,1
63329,34491,42723,0,1
63725,34776,43156,0,1
64085,35029,43549,0,1
64401,35249,43893,0,1
63363,35444,44193,0,1
60234,35614,44448,0,1
57326,35749,44651,0,1
56104,35849,44805,0,1
56069,35923,44921,0,1
55489,35978,45006,0,1
53289,36015,45066,0,1
51536,36032,45104,0,1
51527,36036,45125,0,1
52641,36034,45136,0,1
54384,36027,45139,0,1
56387,36019,45140,0,1
57087,36020,45145,0,1
55579,36029,45153,0,1
52778,36036,45152,0,1
48061,36038,45143,0,1
41183,36040,45137,0,1
33476,36048,45139,0,1
25860,36060,45144,0,1
18910,36068,45147,0,1
12950,36077,45151,0,1
8107,36088,45155,0,1
5674,36093,45152,0,1
7604,36083,45137,0,1
13483,36060,45113,0,1
21406,36020,45075,0,1
29982,35954,45012,0,1
38272,35864,44923,0,1
45703,35762,44821,0,1
51970,35653,44708,0,1
56969,35531,44575,0,1
60747,35406,44429,0,1
63443,35295,44284,0,1
65223,35201,44148,0,1
724,35117,44018,0,1
1200,35044,43896,0,1
1287,34990,43791,0,1
1115,34953,43702,0,1
785,34921,43624,0,1
380,34895,43565,0,1
65508,34884,43534,0,1
65137,34886,43521,0,1
64814,34893,43516,0,1
64553,34907,43520,0,1
64365,34936,43540,0,1
64233,34968,43569,0,1
64139,34994,43597,0,1
64080,35014,43621,0,1
64056,35030,43638,0,1
64055,35043,43651,0,1
64060,35053,43662,0,1
64071,35059,43672,0,1
64091,35065,43682,0,1
64116,35071,43692,0,1
64144,35079,43699,0,1
64180,35090,43707,0,1
64220,35104,43715,0,1
64257,35120,43717,0,1
64286,35137,43713,0,1
64307,35151,43703,0,1
64323,35160,43690,0,1
64329,35158,43670,0,1
64320,35144,43636,0,1
64301,35122,43596,0,1
64274,35092,43547,0,1
64227,35042,43477,0,1
64153,34973,43389,0,1
64067,34899,43300,0,1
63974,34823,43206,0,1
63866,34737,43099,0,1
63745,34640,42978,0,1
63622,34545,42857,0,1
63500,34457,42734,0,1
63375,34366,42602,0,1
63252,34277,42468,0,1
63139,34203,42345,0,1
63033,34135,42229,0,1
62930,34063,42114,0,1
62837,33995,42008,0,1
62754,33931,41909,0,1
62669,33864,41809,0,1
62583,33789,41704,0,1
62497,33713,41599,0,1
62407,33635,41496,0,1
62308,33553,41394,0,1
62204,33467,41294,0,1
62099,33386,41194,0,1
62001,33312,41095,0,1
61908,33244,40999,0,1
61822,33181,40906,0,1
61743,33130,40821,0,1
61675,33091,40748,0,1
61615,33056,40676,0,1
61562,33020,40599,0,1
61521,32988,40524,0,1
61490,32963,40455,0,1
61462,32939,40387,0,1
61435,32911,40320,0,1
61410,32886,40258,0,1
61391,32862,40204,0,1
61370,32834,40148,0,1
61340,32800,40089,0,1
61307,32764,40030,0,1
61267,32722,39968,0,1
61213,32670,39897,0,1
61148,32613,39823,0,1
61080,32558,39748,0,1
61002,32500,39667,0,1
60911,32433,39581,0,1
60810,32360,39497,0,1
60709,32288,39419,0,1
60609,32217,39342,0,1
60503,32141,39255,0,1
60393,32063,39163,0,1
60290,31991,39077,0,1
60197,31925,38998,0,1
60110,31861,38920,0,1
60029,31798,38846,0,1
59950,31736,38772,0,1
59869,31670,38693,0,1
59782,31601,38610,0,1
59695,31534,38527,0,1
59611,31472,38449,0,1
59526,31411,38366,0,1
59432,31341,38270,0,1
59335,31268,38168,0,1
59241,31197,38067,0,1
59150,31127,37968,0,1
59060,31059,37872,0,1
58968,30992,37784,0,1
58874,30923,37698,0,1
58777,30849,37603,0,1
58675,30770,37498,0,1
58573,30695,37394,0,1
58478,30632,37296,0,1
58386,30573,37201,0,1
58292,30511,37101,0,1
58196,30447,37000,0,1
58108,30389,36909,0,1
58038,30344,36834,0,1
57995,30317,36781,0,1
57993,30317,36762,0,1
58037,30350,36784,0,1
58131,30419,36855,0,1
58284,30531,36983,0,1
58502,30686,37174,0,1
58780,30883,37429,0,1
59108,31119,37743,0,1
59478,31393,38113,0,1
59888,31699,38534,0,1
60328,32029,38995,0,1
60784,32374,39485,0,1
61255,32731,39995,0,1
61744,33098,40523,0,1
62239,33468,41058,0,1
62722,33827,41582,0,1
63190,34172,42090,0,1
63641,34500,42577,0,1
64062,34802,43031,0,1
63123,35072,43442,0,1
58780,35318,43813,0,1
51310,35550,44155,0,1
42442,35758,44461,0,1
33393,35935,44719,0,1
24968,36087,44935,0,1
17629,36219,45114,0,1
11569,36323,45251,0,1
6814,36396,45349,0,1
3284,36446,45424,0,1
820,36480,45484,0,1
0,36495,45521,0,1
0,36492,45537,0,1
0,36484,45542,0,1
0,36480,45542,0,1
0,36476,45535,0,1
0,36468,45521,0,1
0,36460,45507,0,1
0,36456,45496,0,1
0,36459,45486,0,1
73,36465,45478,0,1
358,36474,45478,0,1
587,36486,45485,0,1
762,36495,45489,0,1
885,36499,45487,0,1
965,36500,45482,0,1
1005,36493,45471,0,1
1005,36474,45447,0,1
973,36443,45409,0,1
918,36403,45361,0,1
841,36352,45300,0,1
2058,36289,45220,0,1
5308,36210,45123,0,1
9596,36116,45015,0,1
15514,36013,44896,0,1
23300,35900,44761,0,1
31644,35781,44612,0,1
39666,35664,44463,0,1
46828,35554,44319,0,1
52849,35445,44176,0,1
57643,35336,44033,0,1
61261,35235,43896,0,1
63824,35142,43768,0,1
65499,35059,43651,0,1
934,34988,43551,0,1
1373,34927,43468,0,1
1425,34871,43403,0,1
1222,34821,43352,0,1
879,34783,43315,0,1
481,34763,43295,0,1
72,34754,43289,0,1
65213,34747,43288,0,1
64856,34742,43289,0,1
64554,34737,43291,0,1
64307,34726,43282,0,1
64103,34706,43260,0,1
63941,34684,43230,0,1
63818,34666,43199,0,1
63720,34645,43164,0,1
63640,34615,43117,0,1
63577,34580,43060,0,1
63526,34542,42997,0,1
63477,34497,42929,0,1
63424,34445,42853,0,1
63367,34389,42776,0,1
63300,34325,42695,0,1
63215,34248,42602,0,1
63112,34163,42500,0,1
63001,34078,42398,0,1
62887,33996,42297,0,1
62768,33910,42192,0,1
62639,33820,42082,0,1
62503,33729,41971,0,1
62352,33633,41852,0,1
62180,33524,41718,0,1
61989,33401,41571,0,1
61788,33273,41419,0,1
61581,33141,41259,0,1
61363,32999,41086,0,1
61138,32848,40903,0,1
60920,32701,40724,0,1
60720,32567,40553,0,1
60538,32442,40391,0,1
60373,32324,40236,0,1
60226,32215,40091,0,1
60091,32109,39949,0,1
59962,32002,39808,0,1
59847,31906,39675,0,1
59748,31827,39551,0,1
59658,31756,39430,0,1
59573,31688,39310,0,1
59496,31624,39195,0,1
59429,31567,39090,0,1
59370,31515,38993,0,1
59308,31461,38898,0,1
59243,31407,38806,0,1
59176,31355,38718,0,1
59102,31296,38624,0,1
59018,31228,38524,0,1
58932,31162,38426,0,1
58850,31101,38331,0,1
58764,31040,38232,0,1
58674,30978,38133,0,1
58590,30923,38041,0,1
58518,30879,37960,0,1
58453,30842,37886,0,1
58389,30803,37811,0,1
58326,30764,37738,0,1
58265,30724,37665,0,1
58198,30679,37591,0,1
58124,30628,37514,0,1
58050,30577,37439,0,0
57978,30527,37364,0,0
57903,30478,37288,0,0
57823,30430,37211,0,0
57742,30382,37134,0,0
57658,30326,37058,0,0
57566,30261,36977,0,0
57467,30188,36893,0,0
57362,30108,36806,0,0
57246,30016,36712,0,0
57122,29915,36608,0,0
56999,29810,36500,0,0
56883,29709,36391,0,0
56771,29611,36282,0,0
56659,29517,36170,0,0
56551,29431,36060,0,0
56452,29355,35955,0,0
56353,29283,35851,0,0
56247,29210,35741,0,0
56141,29143,35634,0,0
56043,29084,35532,0,0
55944,29024,35427,0,0
55837,28952,35317,0,0
55723,28871,35203,0,0
55603,28780,35086,0,0
55472,28677,34959,0,0
55331,28564,34826,0,0
55183,28452,34696,0,0
55035,28342,34570,0,0
54884,28232,34439,0,0
54729,28122,34307,0,0
54576,28019,34177,0,0
54432,27926,34053,0,0
54305,27848,33939,0,0
54205,27789,33844,0,0
54142,27755,33777,0,0
54125,27756,33753,0,0
54159,27794,33776,0,0
54250,27874,33848,0,0
54411,28006,33979,0,0
54638,28187,34169,0,0
54913,28397,34406,0,0
55234,28633,34690,0,0
55602,28899,35027,0,0
55998,29186,35406,0,0
56406,29483,35812,0,0
56826,29790,36234,0,0
57261,30108,36675,0,0
57704,30429,37129,0,0
58139,30737,37580,0,0
58561,31030,38020,0,0
58971,31312,38448,0,0
59357,31579,38854,0,0
59711,31824,39225,0,0
60031,32050,39560,0,0
60320,32261,39866,0,0
60575,32448,40139,0,0
60791,32602,40375,0,0
60967,32726,40572,0,0
61100,32821,40732,0,0
61186,32883,40849,0,0
61233,32918,40925,0,0
61252,32935,40969,0,0
61255,32944,40995,0,0
61241,32944,41004,0,0
61207,32926,40991,0,0
61157,32892,40963,0,0
61099,32850,40929,0,0
61025,32800,40888,0,0
60937,32743,40840,0,0
60850,32688,40794,0,0
60769,32640,40751,0,0
60690,32597,40704,0,0
60613,32558,40656,0,0
60545,32525,40613,0,0
60486,32494,40573,0,0
60429,32457,40526,0,0
60379,32420,40479,0,0
60342,32391,40441,0,0
60305,32359,40404,0,0
60249,32314,40356,0,0
60178,32260,40297,0,0
60096,32200,40228,0,0
59998,32128,40141,0,0
59884,32042,40034,0,0
59761,31952,39918,0,0
59635,31865,39798,0,0
59506,31777,39671,0,0
59380,31682,39535,0,0
59259,31588,39398,0,0
59144,31495,39261,0,0
59031,31398,39121,0,0
58913,31301,38982,0,0
58795,31215,38854,0,0
58683,31144,38740,0,0
58574,31082,38636,0,0
58469,31029,38540,0,0
58379,30990,38460,0,0
58315,30965,38400,0,0
58270,30945,38351,0,0
58238,30925,38307,0,0
58220,30909,38276,0,0
58218,30907,38265,0,0
58223,30917,38267,0,0
58232,30933,38277,0,0
58249,30955,38298,0,0
58269,30981,38323,0,0
58282,31000,38343,0,0
58289,31013,38355,0,0
58299,31025,38366,0,0
58308,31035,38376,0,0
58299,31032,38370,0,0
58270,31015,38349,0,0
58232,30998,38324,0,0
58187,30981,38296,0,0
58131,30955,38253,0,0
58061,30915,38191,0,0
57983,30864,38117,0,0
57897,30804,38032,0,0
57804,30735,37940,0,0
57700,30660,37841,0,0
57594,30584,37741,0,0
57488,30509,37642,0,0
57373,30428,37534,0,0
57252,30344,37422,0,0
57135,30269,37317,0,0
57024,30198,37217,0,0
56904,30116,37110,0,0
56773,30022,36997,0,0
56634,29925,36883,0,0
56493,29827,36760,0,0
56348,29727,36629,0,0
56202,29630,36494,0,0
56062,29537,36358,0,0
55925,29446,36224,0,0
55793,29359,36095,0,0
55672,29284,35976,0,0
55569,29220,35866,0,0
55481,29161,35759,0,0
55402,29100,35651,0,0
55334,29042,35545,0,0
55274,28988,35446,0,0
55210,28930,35347,0,0
55136,28861,35242,0,0
55058,28789,35136,0,0
54981,28725,35039,0,0
54900,28660,34942,0,0
54811,28590,34839,0,0
54722,28519,34733,0,0
54636,28449,34631,0,0
54552,28382,34533,0,0
54465,28316,34442,0,0
54379,28254,34360,0,0
54297,28195,34280,0,0
54215,28138,34198,0,0
54138,28088,34116,0,0
54070,28047,34042,0,0
54007,28010,33975,0,0
53947,27972,33910,0,0
53891,27932,33847,0,0
53839,27893,33788,0,0
53784,27852,33724,0,0
53719,27803,33649,0,0
53646,27746,33565,0,0
53571,27688,33481,0,0
53494,27630,33397,0,0
53416,27571,33311,0,0
53345,27513,33224,0,0
53287,27461,33142,0,0
53239,27415,33063,0,0
53195,27371,32986,0,0
53152,27329,32916,0,0
53112,27295,32856,0,0
53075,27265,32801,0,0
53034,27229,32740,0,0
52987,27189,32673,0,0
52941,27148,32601,0,0
52891,27104,32525,0,0
52827,27051,32440,0,0
52751,26994,32351,0,0
52669,26935,32259,0,0
52580,26873,32164,0,0
52487,26810,32064,0,0
52393,26746,31965,0,0
52297,26675,31863,0,0
52193,26596,31756,0,0
52083,26513,31648,0,0
51977,26438,31550,0,0
51890,26379,31468,0,0
51826,26341,31409,0,0
51790,26328,31377,0,0
51800,26349,31386,0,0
51868,26412,31446,0,0
51988,26512,31554,0,0
52160,26645,31709,0,0
52387,26816,31917,0,0
52667,27021,32172,0,0
52983,27247,32461,0,0
53321,27485,32778,0,0
53681,27738,33125,0,0
54053,28001,33495,0,0
54423,28266,33874,0,0
54788,28532,34257,0,0
55149,28797,34642,0,0
55500,29053,35016,0,0
55832,29292,35366,0,0
56143,29511,35696,0,0
56438,29716,36010,0,0
56714,29907,36303,0,0
56967,30082,36569,0,0
57202,30243,36811,0,0
57425,30393,37029,0,0
57629,30531,37223,0,0
57802,30648,37386,0,0
57943,30743,37521,0,0
58058,30824,37638,0,0
58147,30889,37735,0,0
58204,30930,37800,0,0
58234,30949,37839,0,0
58245,30957,37863,0,0
58240,30955,37874,0,0
58217,30943,37867,0,0
58181,30922,37846,0,0
58143,30898,37814,0,0
58109,30871,37772,0,0
58079,30845,37723,0,0
58056,30826,37677,0,0
58050,30823,37648,0,0
58059,30833,37634,0,0
58075,30845,37627,0,0
58101,30862,37629,0,0
58136,30883,37638,0,0
58168,30899,37644,0,0
58192,30907,37647,0,0
58213,30910,37646,0,0
58221,30903,37636,0,0
58201,30874,37606,0,0
58154,30823,37552,0,0
58090,30760,37481,0,0
58017,30690,37400,0,0
57938,30616,37308,0,0
57861,30543,37208,0,0
57791,30479,37111,0,0
57724,30422,37017,0,0
57652,30361,36924,0,0
57581,30299,36840,0,0
57519,30247,36770,0,0
57466,30206,36708,0,0
57420,30167,36650,0,0
57384,30140,36601,0,0
57373,30137,36573,0,0
57383,30152,36561,0,0
57401,30169,36555,0,0
57425,30191,36555,0,0
57457,30224,36567,0,0
57489,30261,36589,0,0
57512,30291,36610,0,0
57528,30313,36626,0,0
57540,30329,36639,0,0
57550,30338,36651,0,0
57559,30339,36661,0,0
57572,30339,36675,0,0
57590,30342,36692,0,0
57604,30345,36704,0,0
57606,30343,36706,0,0
57604,30340,36701,0,0
57599,30338,36692,0,0
57586,30333,36674,0,0
57560,30320,36650,0,0
57528,30303,36621,0,0
57492,30286,36592,0,0
57443,30259,36558,0,0
57378,30219,36511,0,0
57303,30168,36456,0,0
57220,30111,36393,0,0
57129,30047,36319,0,0
57035,29978,36234,0,0
56944,29905,36141,0,0
56856,29828,36039,0,0
56769,29747,35929,0,0
56683,29666,35818,0,0
56606,29591,35710,0,0
56534,29522,35606,0,0
56458,29451,35500,0,0
56376,29377,35387,0,0
56289,29305,35273,0,0
56195,29233,35160,0,0
56094,29161,35049,0,0
55997,29095,34945,0,0
55909,29037,34851,0,0
55824,28980,34763,0,0
55736,28918,34675,0,0
55651,28855,34590,0,0
55576,28799,34509,0,0
55508,28748,34434,0,0
55438,28693,34354,0,0
55363,28633,34269,0,0
55288,28575,34184,0,0
55212,28515,34092,0,0
55131,28449,33991,0,0
55047,28383,33884,0,0
54966,28319,33782,0,0
54887,28257,33687,0,0
54801,28189,33591,0,0
54716,28122,33499,0,0
54643,28064,33418,0,0
54578,28012,33344,0,0
54513,27962,33269,0,0
54450,27915,33194,0,0
54395,27873,33129,0,0
54342,27831,33068,0,0
54286,27784,33004,0,0
54236,27740,32943,0,0
54191,27701,32882,0,0
54146,27664,32817,0,0
54097,27628,32752,0,0
54046,27590,32690,0,0
53994,27550,32631,0,0
53936,27503,32565,0,0
53866,27445,32491,0,0
53793,27385,32417,0,0
53727,27331,32348,0,0
53668,27279,32276,0,0
53612,27228,32204,0,0
53561,27181,32143,0,0
53506,27135,32087,0,0
53442,27081,32020,0,0
53372,27020,31946,0,0
53310,26963,31871,0,0
53252,26911,31794,0,0
53185,26852,31708,0,0
53107,26789,31618,0,0
53029,26728,31532,0,0
52954,26666,31447,0,0
52876,26599,31355,0,0
52796,26530,31260,0,0
52723,26469,31169,0,0
52657,26418,31084,0,0
52589,26371,31002,0,0
52522,26329,30930,0,0
52471,26301,30877,0,0
52440,26284,30845,0,0
52432,26283,30834,0,0
52456,26308,30857,0,0
52525,26366,30921,0,0
52634,26454,31023,0,0
52783,26571,31163,0,0
52980,26721,31351,0,0
53225,26904,31591,0,0
53510,27114,31875,0,0
53832,27351,32195,0,0
54190,27615,32551,0,0
54574,27896,32936,0,0
54962,28177,33332,0,0
55342,28451,33728,0,0
55712,28720,34125,0,0
56070,28981,34516,0,0
56407,29224,34888,0,0
56720,29443,35233,0,0
57009,29642,35555,0,0
57277,29821,35850,0,0
57512,29973,36109,0,0
57709,30099,36333,0,0
57878,30209,36530,0,0
58025,30307,36701,0,0
58158,30397,36842,0,0
58286,30483,36967,0,0
58415,30570,37086,0,0
58544,30657,37193,0,0
58664,30735,37283,0,0
58771,30803,37357,0,0
58867,30864,37415,0,0
58943,30915,37458,0,0
58992,30950,37487,0,0
59023,30973,37505,0,0
59045,30987,37514,0,0
59059,30992,37513,0,0
59060,30987,37505,0,0
59055,30977,37497,0,0
59056,30971,37495,0,0
59064,30964,37496,0,0
59069,30953,37494,0,0
59074,30944,37492,0,0
59085,30944,37497,0,0
59095,30950,37506,0,0
59100,30954,37510,0,0
59105,30957,37507,0,0
59118,30959,37498,0,0
59129,30958,37480,0,0
59130,30951,37453,0,0
59125,30937,37418,0,0
59116,30918,37374,0,0
59099,30891,37320,0,0
59072,30854,37256,0,0
59041,30817,37191,0,0
59003,30780,37126,0,0
58951,30738,37058,0,0
58888,30689,36989,0,0
58821,30632,36919,0,0
58746,30569,36844,0,0
58658,30498,36760,0,0
58559,30427,36672,0,0
58461,30365,36594,0,0
58369,30313,36531,0,0
58279,30265,36476,0,0
58187,30215,36425,0,0
58099,30168,36379,0,0
58019,30125,36340,0,0
57952,30089,36310,0,0
57898,30063,36288,0,0
57858,30042,36275,0,0
57833,30025,36264,0,0
57816,30010,36252,0,0
57811,30006,36244,0,0
57823,30018,36249,0,0
57844,30036,36262,0,0
57860,30052,36275,0,0
57869,30057,36283,0,0
57867,30050,36286,0,0
57854,30034,36279,0,0
57826,30009,36263,0,0
57787,29975,36236,0,0
57744,29942,36202,0,0
57699,29911,36160,0,0
57644,29873,36106,0,0
57579,29823,36043,0,0
57506,29770,35978,0,0
57425,29716,35906,0,0
57336,29656,35824,0,0
57247,29593,35735,0,0
57166,29535,35644,0,0
57093,29481,35553,0,0
57019,29428,35463,0,0
56943,29376,35373,0,0
56872,29324,35287,0,0
56799,29269,35202,0,0
56723,29213,35117,0,0
56650,29161,35033,0,0
56581,29112,34949,0,0
56508,29058,34858,0,0
56425,28996,34760,0,0
56335,28931,34662,0,0
56240,28866,34568,0,0
56137,28793,34468,0,0
56025,28709,34360,0,0
55911,28618,34248,0,0
55796,28527,34136,0,0
55677,28437,34027,0,0
55561,28352,33924,0,0
55458,28275,33832,0,0
55361,28202,33738,0,0
55265,28125,33635,0,0
55176,28051,33532,0,0
55108,27993,33441,0,0
55058,27945,33359,0,0
55012,27898,33278,0,0
54973,27858,33205,0,0
54951,27835,33148,0,0
54941,27822,33099,0,0
54934,27811,33048,0,0
54932,27807,33001,0,0
54938,27811,32961,0,0
54948,27815,32922,0,0
54948,27803,32874,0,0
54936,27779,32820,0,0
54915,27747,32764,0,0
54882,27710,32705,0,0
54838,27667,32642,0,0
54793,27627,32584,0,0
54748,27591,32529,0,0
54702,27552,32471,0,0
54650,27507,32410,0,0
54598,27459,32350,0,0
54553,27416,32295,0,0
54507,27375,32242,0,0
54452,27335,32183,0,0
54396,27296,32122,0,0
54342,27261,32063,0,0
54285,27223,32002,0,0
54218,27177,31934,0,0
54144,27126,31866,0,0
54066,27075,31796,0,0
53983,27018,31718,0,0
53897,26959,31639,0,0
53815,26902,31566,0,0
53737,26840,31492,0,0
53652,26770,31412,0,0
53565,26696,31329,0,0
53478,26625,31246,0,0
53383,26552,31153,0,0
53277,26471,31047,0,0
53165,26384,30932,0,0
53049,26294,30814,0,0
52926,26198,30692,0,0
52796,26096,30564,0,0
52665,25996,30439,0,0
52540,25902,30323,0,0
52426,25814,30213,0,0
52329,25736,30111,0,0
52253,25675,30026,0,0
52197,25633,29960,0,0
52163,25612,29918,0,0
52156,25613,29903,0,0
52188,25644,29922,0,0
52269,25716,29983,0,0
52396,25826,30085,0,0
52562,25963,30229,0,0
52767,26126,30418,0,0
53016,26318,30658,0,0
53310,26537,30941,0,0
53637,26777,31262,0,0
53995,27039,31623,0,0
54374,27315,32015,0,0
54760,27596,32421,0,0
55145,27878,32836,0,0
55530,28161,33258,0,0
55910,28436,33674,0,0
56276,28697,34076,0,0
56624,28941,34461,0,0
56953,29168,34826,0,0
57257,29373,35164,0,0
57523,29552,35469,0,0
57749,29700,35734,0,0
57940,29826,35964,0,0
58095,29931,36160,0,0
58208,30011,36317,0,0
58290,30072,36438,0,0
58355,30122,36535,0,0
58406,30162,36612,0,0
58442,30189,36663,0,0
58464,30203,36692,0,0
58485,30215,36713,0,0
58509,30232,36736,0,0
58530,30250,36755,0,0
58544,30265,36765,0,0
58561,30280,36773,0,0
58581,30296,36778,0,0
58596,30308,36776,0,0
58604,30314,36770,0,0
58610,30320,36767,0,0
58613,30324,36766,0,0
58609,30321,36763,0,0
58603,30313,36759,0,0
58600,30303,36756,0,0
58598,30294,36754,0,0
58597,30288,36751,0,0
58599,30284,36750,0,0
58599,30279,36753,0,0
58586,30265,36750,0,0
58552,30235,36731,0,0
58506,30199,36699,0,0
58448,30161,36654,0,0
58371,30111,36587,0,0
58275,30044,36498,0,0
58168,29970,36402,0,0
58059,29894,36308,0,0
57943,29813,36209,0,0
57815,29723,36099,0,0
57679,29627,35981,0,0
57541,29530,35865,0,0
57402,29435,35753,0,0
57267,29343,35649,0,0
57143,29262,35557,0,0
57033,29194,35474,0,0
56932,29132,35394,0,0
